cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
il8,C6,YAP1_DN,YAP1_DN,36,-0.370467354435957,-0.734972047692708,0.705985915492958,0.87849451172259,0.87849451172259,1520,"tags=14%, list=12%, signal=12%",SLC6A5/RCC1L/CACNB4/DOCK11/WSCD2
il8,C6,ESC_V6.5_UP_EARLY.V1_DN,ESC_V6.5_UP_EARLY.V1_DN,123,-0.382626641418283,-0.726704610353619,0.719535783365571,0.87849451172259,0.87849451172259,566,"tags=8%, list=4%, signal=8%",PARVA/CMTM7/ANXA5/WSB1/SERPINF2/KCNA1/HES7/GPX2/KLF4/TAGLN
il8,C6,RPS14_DN.V1_DN,RPS14_DN.V1_DN,149,-0.375757471898532,-0.716963642583317,0.734615384615385,0.87849451172259,0.87849451172259,175,"tags=11%, list=1%, signal=11%",MKI67/NCAPH/CAD/BYSL/NOC3L/TLN2/FZD5/MYBL2/KLHL7/CYBRD1/CRMP1/SLC29A1/NEFH/COBLL1/ISOC2/GCDH/RPUSD2
il8,C6,ESC_J1_UP_LATE.V1_DN,ESC_J1_UP_LATE.V1_DN,145,-0.374524165692566,-0.71513958599675,0.730097087378641,0.87849451172259,0.87849451172259,1391,"tags=15%, list=11%, signal=14%",CLTB/ITGB7/FGF17/SLC27A2/INA/PIH1D1/WDR75/CRMP1/NSUN4/NEFH/DDX27/ATPAF2/DAPP1/SALL1/JAM2/SLC4A3/DNASE2/GPX2/KLF4/TCF15/POLA1/PTGIS
il8,C6,CYCLIN_D1_KE_.V1_UP,CYCLIN_D1_KE_.V1_UP,148,-0.374826053545115,-0.71343345152513,0.735009671179884,0.87849451172259,0.87849451172259,705,"tags=11%, list=5%, signal=11%",FOSL2/ARCN1/EGR3/ABLIM1/CARS1/ETS2/THOP1/HSD17B10/DCAF7/MASP1/DNASE2/EVX1/CHRNA5/KLF4/NTN3/SNX17/LTBR
il8,C6,KRAS.PROSTATE_UP.V1_UP,KRAS.PROSTATE_UP.V1_UP,98,0.396336694729001,0.710184988430079,0.6931330472103,0.87849451172259,0.87849451172259,1075,"tags=12%, list=8%, signal=11%",AHSG/LRCH1/SYNPO2/FABP3/ENG/DNM1/COL26A1/RARRES2/NES/LIN7B/TNNI1/TGFBR1
il8,C6,VEGF_A_UP.V1_DN,VEGF_A_UP.V1_DN,163,-0.37070812386797,-0.709821532306678,0.750980392156863,0.87849451172259,0.87849451172259,650,"tags=7%, list=5%, signal=7%",MAP1B/TNP1/CACNA2D1/MYO5A/BAZ1A/ATP13A3/CCNH/CRYZ/SETBP1/XRCC4/CDKN3/NOC2L
il8,C6,CAHOY_OLIGODENDROCUTIC,CAHOY_OLIGODENDROCUTIC,84,-0.371123905104851,-0.70861725401901,0.708015267175573,0.87849451172259,0.87849451172259,383,"tags=7%, list=3%, signal=7%",DOCK10/DKK3/RNASEH2B/IFFO1/LRRC75A/ZNF536
il8,C6,PRC2_EED_DN.V1_UP,PRC2_EED_DN.V1_UP,139,0.395916705958582,0.707894236273439,0.72421052631579,0.87849451172259,0.87849451172259,293,"tags=4%, list=2%, signal=4%",FUCA1/SLC6A15/MTSS1/ENPP2/OSTM1
il8,C6,BMI1_DN_MEL18_DN.V1_UP,BMI1_DN_MEL18_DN.V1_UP,109,-0.365468189572934,-0.698112980183421,0.740384615384615,0.87849451172259,0.87849451172259,564,"tags=9%, list=4%, signal=9%",IL7R/ADAM12/LAMB3/SCML2/SLC1A4/ATF3/RREB1/CRISPLD2/WEE1/TAGLN
il8,C6,CYCLIN_D1_KE_.V1_DN,CYCLIN_D1_KE_.V1_DN,134,0.386787620045306,0.696267551564596,0.728033472803347,0.87849451172259,0.87849451172259,1066,"tags=14%, list=8%, signal=13%",MYL5/TUBA4A/PIP4K2B/CHD8/NNT/PIK3R1/PCK1/HRG/ACTC1/ROS1/PROC/CAPG/UNG/GRIA1/GNAZ/CHRNB2/CNGB1/MATK/SOX3
il8,C6,PTEN_DN.V1_UP,PTEN_DN.V1_UP,131,0.381778878493995,0.690057647242345,0.745302713987474,0.87849451172259,0.87849451172259,700,"tags=6%, list=5%, signal=6%",CHRNB1/LRCH1/KCNH7/TUSC3/COL15A1/TONSL/CYB5R2/GPER1
il8,C6,KRAS.LUNG.BREAST_UP.V1_DN,KRAS.LUNG.BREAST_UP.V1_DN,97,-0.361350907771383,-0.688198105603713,0.752327746741155,0.87849451172259,0.87849451172259,1273,"tags=11%, list=10%, signal=10%",PIK3C2B/KCNMB1/CLCA2/INPP5D/C5AR2/TBR1/CYP21A2/SPTBN2/MAP2K6/CRABP2/IFI44L
il8,C6,BCAT.100_UP.V1_UP,BCAT.100_UP.V1_UP,36,0.361408960048098,0.681732884391955,0.682027649769585,0.87849451172259,0.87849451172259,2902,"tags=44%, list=22%, signal=35%",ENPP2/CDX2/EFEMP1/ABCB1/SERPINI1/CHODL/ARHGEF5/LBP/SASH3/FGF20/MICU1/GAD1/ENC1/PLEKHF1/DNAJC3/CRYM
