ID,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000029003,NA,421.6403302,-0.028151589,0.118273316,-0.238021471,0.811864441,0.965427194
ENSCAFG00000029004,NA,1241.285502,-0.389351569,0.648415651,-0.600466026,0.548195696,0.883634169
ENSCAFG00000029009,NA,670.8243955,-0.550453821,0.336548985,-1.635583065,0.101926877,0.541761948
ENSCAFG00000029011,NA,3943.771318,-0.034803512,0.24926929,-0.139622141,0.888958546,0.981845828
ENSCAFG00000029013,NA,455.4240299,-0.455168924,0.362907303,-1.254229168,0.209758721,0.690230186
ENSCAFG00000029014,NA,20.87713858,0.048530188,0.32755318,0.148159721,0.882216719,0.981276179
ENSCAFG00000029015,NA,459.1559237,0.013820399,1.034748853,0.013356284,0.989343544,0.998121932
ENSCAFG00000029016,NA,3794.555804,-0.304473857,0.168192517,-1.810269939,0.070253936,0.475589184
ENSCAFG00000029025,NA,188.3917975,0.366880226,0.365839026,1.002846059,0.315935142,0.772944168
ENSCAFG00000029028,NA,234.4061623,0.069850773,0.239939194,0.291118645,0.77096058,0.951883736
ENSCAFG00000029030,NA,1114.865289,0.076877291,0.154564964,0.497378504,0.618922161,0.909059902
ENSCAFG00000029032,NA,2.051589498,0.042169413,0.692949871,0.060854926,0.951474747,NA
ENSCAFG00000029033,NA,82.39277936,0.069301704,0.31059976,0.223122206,0.823440396,0.967357214
ENSCAFG00000029034,NA,53.93133317,-3.66513259,1.336612117,-2.742106361,0.006104657,0.186851653
ENSCAFG00000029035,NA,10.52983674,1.089719549,0.525202742,2.074855025,0.037999973,0.385303125
ENSCAFG00000029037,NA,588.4918453,-0.323415603,0.222971152,-1.450481823,0.146924204,0.618593763
ENSCAFG00000029039,NA,0.670620411,3.410874412,3.096201524,1.101631914,0.270621728,NA
ENSCAFG00000029042,NA,9.447421451,-0.11299443,0.328226289,-0.344257709,0.730652486,0.941269219
ENSCAFG00000029044,NA,170.5409569,0.333867694,0.230637152,1.447588523,0.147732163,0.619940844
ENSCAFG00000029045,NA,6414.898144,-0.246476019,0.338540396,-0.728054975,0.466579934,0.853192051
ENSCAFG00000029047,NA,16.27404628,0.425625426,0.524331542,0.811748658,0.416935868,0.83066111
ENSCAFG00000029050,NA,1281.385424,0.012079895,0.225845287,0.053487481,0.957343505,0.995002075
ENSCAFG00000029051,NA,4.402374583,0.040571563,1.053280881,0.038519225,0.969273703,0.99645751
ENSCAFG00000029052,NA,293.2934974,0.261762478,0.809764138,0.323257681,0.7465001,0.945739485
ENSCAFG00000029053,NA,554.6512383,0.907654222,0.767963267,1.181897964,0.23724619,0.711818952
ENSCAFG00000029055,NA,101.8883329,-0.221613187,0.183227576,-1.209496911,0.226471997,0.704064572
ENSCAFG00000029058,NA,57.21066183,-0.534530906,0.710299567,-0.752542914,0.451724632,0.84685152
ENSCAFG00000029063,NA,691.3822471,0.031094084,0.159309619,0.195180201,0.845251878,0.972164919
ENSCAFG00000029066,NA,0.841197292,-2.429917033,1.005184193,-2.417384845,0.015632479,NA
ENSCAFG00000029067,NA,184.2066256,0.169859916,0.511738413,0.331927234,0.739944205,0.943381856
ENSCAFG00000029072,NA,24.62151404,0.060112322,1.275417762,0.047131477,0.96240844,0.996026573
ENSCAFG00000029076,NA,238.4945018,0.673585968,0.282337585,2.385746727,0.017044485,0.286244566
ENSCAFG00000029078,NA,2.133670014,-0.631349751,0.991159808,-0.636980783,0.524137361,NA
ENSCAFG00000029079,NA,543.0176643,0.31732071,0.316878285,1.001396199,0.316635301,0.773151592
ENSCAFG00000029080,NA,172.7466371,0.030912579,0.959413005,0.032220304,0.974296364,0.997379123
ENSCAFG00000029083,NA,6.030773833,0.997615059,1.299996693,0.767398152,0.442844827,0.841826391
ENSCAFG00000029086,NA,6269.547802,-0.368718457,0.164471435,-2.24183888,0.024971787,0.333023598
ENSCAFG00000029087,NA,158.7432208,-0.145555302,1.372434537,-0.10605628,0.915537699,0.984463012
ENSCAFG00000029090,NA,4.553155567,-1.354969471,0.805994148,-1.681115769,0.09274043,0.525319521
ENSCAFG00000029093,NA,24.6589217,-0.917599027,1.323899648,-0.693103158,0.488244816,0.859814829
ENSCAFG00000029098,NA,1214.541974,-0.437061187,0.350223524,-1.247949258,0.21204964,0.692968173
ENSCAFG00000029101,NA,457.700763,0.050298823,0.872836028,0.057626887,0.954045833,0.993711018
ENSCAFG00000029102,NA,1236.136208,-0.102737345,0.20209701,-0.508356581,0.611203297,0.906436473
ENSCAFG00000029104,NA,679.4093587,0.517196261,0.226046885,2.288004376,0.022137266,0.316978337
ENSCAFG00000029107,NA,191.0331262,-0.175616203,0.215412148,-0.815256726,0.414925374,0.829840259
ENSCAFG00000029110,NA,1.359318997,0.027228378,1.073734949,0.025358566,0.97976896,NA
ENSCAFG00000029111,NA,98.16301479,-0.137953701,1.042715376,-0.132302356,0.894745144,0.981845828
ENSCAFG00000029112,NA,175.7376579,0.046279135,0.221619456,0.208822527,0.834586785,0.969524385
ENSCAFG00000029114,NA,423.8381106,-0.107960988,0.22406162,-0.48183615,0.629922347,0.911878686
ENSCAFG00000029116,NA,2.43401968,-0.245696535,0.854981938,-0.28737044,0.773828693,NA
ENSCAFG00000029119,NA,135.1377969,-0.056419362,0.512470422,-0.110092915,0.912335687,0.984109866
ENSCAFG00000029120,NA,2.56296513,3.467733048,1.591006627,2.179584289,0.02928829,0.352167278
ENSCAFG00000029121,NA,47.82302385,2.832511435,0.987650069,2.867930176,0.004131667,0.150727093
ENSCAFG00000029124,NA,201.8898207,0.18119226,0.211651377,0.856088265,0.391948959,0.81693457
ENSCAFG00000029125,NA,0.139868218,-0.574027745,3.158006234,-0.181769035,0.855763986,NA
ENSCAFG00000029127,NA,121.2944898,-0.192808654,0.632588927,-0.304792963,0.760523841,0.950350113
ENSCAFG00000029130,NA,85.81433239,-0.216525817,0.45941148,-0.471311288,0.637418456,0.912630254
ENSCAFG00000029131,NA,2174.130137,-0.674993161,1.990590821,-0.339091868,0.734540524,0.941631926
ENSCAFG00000029135,NA,265.9145327,-4.0531471,1.288330028,-3.146047217,0.001654933,0.098316881
ENSCAFG00000029137,NA,168.4287375,-0.063935419,0.261051248,-0.2449152,0.806522092,0.963570712
ENSCAFG00000029140,NA,0.832470706,-1.944578725,1.713384088,-1.134934507,0.25640276,NA
ENSCAFG00000029142,NA,262.6050916,-0.327084386,0.223159733,-1.465696257,0.142731054,0.613009894
ENSCAFG00000029143,NA,14.7089152,-0.214349247,0.307294529,-0.697536815,0.485466908,0.859067814
ENSCAFG00000029145,NA,2.100124993,-1.500459001,1.054182231,-1.423339302,0.154637819,NA
ENSCAFG00000029146,NA,33.6615331,1.156386277,0.939687406,1.230607401,0.218469736,0.699317326
ENSCAFG00000029147,NA,0.447350274,-0.930955971,2.254054359,-0.413013984,0.679596368,NA
ENSCAFG00000029148,NA,0.655684854,-0.076662702,2.867817202,-0.026732074,0.978673431,NA
ENSCAFG00000029151,NA,5335.559998,0.192196274,0.225483454,0.852374182,0.394006445,0.818581089
ENSCAFG00000029153,NA,69.69120462,-3.847524685,2.350947152,-1.636584932,0.101717226,0.541476537
ENSCAFG00000029154,NA,81.54949924,-0.089468914,0.289075746,-0.309499898,0.75694129,0.949486357
ENSCAFG00000029155,NA,1333.441731,-0.027318661,0.172841657,-0.158056001,0.87441267,0.979977995
ENSCAFG00000029157,NA,149.3392782,0.016306645,0.747274699,0.021821487,0.982590354,0.997689763
ENSCAFG00000029158,NA,387.1547613,-0.715567111,0.494405817,-1.447327453,0.147805234,0.620091754
ENSCAFG00000029162,NA,655.0248993,-0.303703072,0.232100905,-1.308495853,0.19070518,0.673432705
ENSCAFG00000029165,NA,262.5877684,0.02592659,0.23920836,0.108384967,0.913690325,0.984211518
ENSCAFG00000029167,NA,127.4795778,0.105100919,0.714350978,0.147127844,0.883031113,0.981276179
ENSCAFG00000029170,NA,0.575309839,3.189271474,3.099785649,1.028868391,0.303541523,NA
ENSCAFG00000029171,NA,410.3730301,-0.333303466,0.338848159,-0.983636645,0.325294201,0.77734553
ENSCAFG00000029176,NA,24.85408491,-0.037640738,0.307577479,-0.122378068,0.902599607,0.982377349
ENSCAFG00000029177,NA,766.7071191,-0.221720038,0.154667498,-1.433527026,0.151707281,0.621340403
ENSCAFG00000029179,NA,972.7805666,-0.487469545,0.278775135,-1.748611992,0.080358112,0.501038825
ENSCAFG00000029180,NA,16.70454078,-0.487063909,1.405545079,-0.346530265,0.728944243,0.940381776
ENSCAFG00000029182,NA,1.964168417,0.62292088,0.890597864,0.699441246,0.484276319,NA
ENSCAFG00000029183,NA,698.4695382,-0.031769988,0.215864107,-0.147175869,0.882993207,0.981276179
ENSCAFG00000029187,NA,4.070497681,0.338330374,1.021124685,0.331331109,0.740394396,0.943487363
ENSCAFG00000029188,NA,1658.042926,-0.036053717,0.176795471,-0.203928961,0.838409013,0.971134475
ENSCAFG00000029189,NA,1395.675065,-0.988926003,1.026974495,-0.96295089,0.335572169,0.783099741
ENSCAFG00000029191,NA,5119.959698,0.261161189,0.383405735,0.681161405,0.495769366,0.86339824
ENSCAFG00000029203,NA,248.1007119,-0.555687988,0.333768814,-1.664888883,0.095934927,0.530818749
ENSCAFG00000029206,NA,141.4013023,0.153865064,0.221636631,0.694222173,0.487542889,0.859814829
ENSCAFG00000029211,NA,445.7251744,-0.196305265,0.159185987,-1.233181819,0.217507937,0.697611828
ENSCAFG00000029213,NA,143.4570166,7.34E-05,0.188451919,0.000389736,0.999689035,0.999879633
ENSCAFG00000029214,NA,0.840223,0.758447104,1.120470035,0.676900836,0.498468873,NA
ENSCAFG00000029215,NA,2129.496718,-0.039452857,0.184280151,-0.214091734,0.830475522,0.968313051
ENSCAFG00000029217,NA,6.54731709,0.392392469,0.593618553,0.661017865,0.508600857,0.868505405
ENSCAFG00000029218,NA,455.5520748,-0.56270804,0.40658327,-1.383992116,0.166360869,0.642118422
ENSCAFG00000029223,NA,4.974352578,0.285923827,0.447981821,0.638248727,0.523311783,0.874095149
ENSCAFG00000029227,NA,5797.135251,-1.0584513,0.634190541,-1.668979955,0.095121352,0.530178911
ENSCAFG00000029228,NA,486.7903583,0.212223663,0.186353899,1.138820624,0.254777978,0.725582385
ENSCAFG00000029230,NA,4.027505983,-1.768977508,0.921248251,-1.920196328,0.054833105,0.43378193
ENSCAFG00000029232,NA,0.691666809,-0.847032478,2.902185085,-0.291860255,0.770393473,NA
ENSCAFG00000029233,NA,1146.350795,0.03954633,0.181192129,0.218256332,0.827229396,0.968236087
ENSCAFG00000029237,NA,108.5899872,0.076581077,0.235535639,0.325135835,0.745078268,0.945739485
ENSCAFG00000029248,NA,61.96294028,0.065141325,0.799507883,0.081476776,0.935062793,0.989795924
ENSCAFG00000029249,NA,1355.032809,-0.258880199,0.205499882,-1.259758385,0.207756536,0.689218243
ENSCAFG00000029250,NA,1909.889112,0.263314831,0.173407767,1.518471953,0.128895465,0.589448061
ENSCAFG00000029252,NA,1064.395886,-0.468079787,0.77459454,-0.604290068,0.545650808,0.88281797
ENSCAFG00000029254,NA,134.8144616,-0.213876488,0.322670671,-0.66283213,0.507438073,0.868068203
ENSCAFG00000029256,NA,560.5797162,-0.063668363,0.366609558,-0.17366804,0.862126356,0.976620664
ENSCAFG00000029259,NA,27.02669265,-0.274408172,0.242589149,-1.131164246,0.257985967,0.728857352
ENSCAFG00000029260,NA,7.618814042,-0.194211471,0.439350276,-0.442042447,0.65845849,0.919431885
ENSCAFG00000029263,NA,126.7801583,-0.673245317,0.551988943,-1.219671745,0.222589337,0.702168184
ENSCAFG00000029265,NA,4602.826863,-0.652767845,1.054875225,-0.618810481,0.536041217,0.87950897
ENSCAFG00000029266,NA,83.2159548,0.061701032,0.30959993,0.199292783,0.842033724,0.97199707
ENSCAFG00000029267,NA,22.95863228,-0.462740549,1.104290494,-0.419038787,0.675187786,0.923591577
ENSCAFG00000029269,NA,43.78024221,0.251675648,0.27750264,0.906930643,0.364443475,0.801981757
ENSCAFG00000029278,NA,18.38298863,-0.396224982,1.573698691,-0.251779444,0.801211547,0.962151091
ENSCAFG00000029280,NA,3.16282894,0.024292141,1.01564656,0.023917908,0.98091809,0.997689763
ENSCAFG00000029284,NA,419.906912,-1.090833232,0.555814561,-1.962584843,0.049694433,0.422807525
ENSCAFG00000029285,NA,1.906763705,1.711090139,0.754311252,2.268413915,0.02330399,NA
ENSCAFG00000029286,NA,2.385355729,-3.562414027,1.518601034,-2.345852496,0.018983619,NA
ENSCAFG00000029287,NA,1047.05955,0.628610166,0.275213486,2.28408199,0.022366713,0.317526754
ENSCAFG00000029288,NA,69.80879344,-0.588103703,0.516459549,-1.138721713,0.254819243,0.725582385
ENSCAFG00000029292,NA,11.8509131,0.043711898,0.890533448,0.049085072,0.9608515,0.995648553
ENSCAFG00000029297,NA,7.00937332,-2.95444669,2.243244601,-1.317041703,0.187824646,0.671115733
ENSCAFG00000029298,NA,6763.924871,0.419244306,0.410472311,1.021370492,0.30707894,0.766894199
ENSCAFG00000029300,NA,189.9260298,0.379572715,0.272457524,1.393144551,0.163576083,0.63852011
ENSCAFG00000029309,NA,0.699258439,0.751477839,2.870438114,0.261799004,0.793476407,NA
ENSCAFG00000029311,NA,5.304324504,-3.442771041,3.090894852,-1.113842821,0.265346623,0.733166991
ENSCAFG00000029312,NA,191.3919702,0.238918553,0.197296903,1.210959468,0.225910939,0.704064572
ENSCAFG00000029313,NA,1315.611532,0.557880596,1.239536997,0.450071759,0.6526587,0.916587521
ENSCAFG00000029314,NA,47.92662397,-1.242044659,1.082570474,-1.147310673,0.251253244,0.724016944
ENSCAFG00000029321,NA,605.6921876,-0.407594492,1.020865093,-0.399263815,0.689698826,0.927491465
ENSCAFG00000029322,NA,169.807012,-0.522456307,0.845213629,-0.618135213,0.536486212,0.87950897
ENSCAFG00000029326,NA,45.06216574,0.992860023,0.372742807,2.663659781,0.007729569,0.202317607
ENSCAFG00000029327,NA,188.1872003,0.312962727,0.247152445,1.26627405,0.205414984,0.687879284
ENSCAFG00000029331,NA,2110.553523,-0.070697129,0.211650685,-0.334027405,0.738358879,0.942553827
ENSCAFG00000029333,NA,3.109660293,-0.301097204,0.683678349,-0.440407691,0.659641855,0.91970091
ENSCAFG00000029334,NA,1211.665176,-0.055433171,0.25304297,-0.219066238,0.82659845,0.968004773
ENSCAFG00000029336,NA,271.5680534,-0.149658942,0.547969123,-0.273115648,0.784764318,0.956482099
ENSCAFG00000029337,NA,553.0286397,-0.167081687,0.176405467,-0.947145746,0.343564517,0.788195256
ENSCAFG00000029352,NA,96.8464291,0.121277998,0.372308343,0.325746119,0.744616448,0.945739485
ENSCAFG00000029353,NA,4.376077292,-0.281179387,0.662307396,-0.424545142,0.671168291,0.922444492
ENSCAFG00000029355,NA,941.1878105,0.048432065,0.26023739,0.186107251,0.852360656,0.974678199
ENSCAFG00000029357,NA,384.2672279,-0.117732447,0.527034503,-0.223386602,0.823234631,0.967208899
ENSCAFG00000029358,NA,891.8609599,-0.077637379,0.220157661,-0.352644459,0.724355003,0.938541794
ENSCAFG00000029359,NA,24.06430443,0.119510999,0.894335799,0.133631014,0.893694359,0.981845828
ENSCAFG00000029362,NA,5.634626291,0.777991624,0.574078587,1.355200562,0.175353666,0.656839218
ENSCAFG00000029367,NA,0.966203908,-1.299609641,1.000369885,-1.299129112,0.193899624,NA
ENSCAFG00000029379,NA,10801.12318,-0.380748658,0.236661518,-1.608832145,0.10765305,0.551571516
ENSCAFG00000029380,NA,383.1688508,0.509424173,0.377899832,1.348040221,0.177645447,0.658752563
ENSCAFG00000029384,NA,161.7073508,0.411788698,0.571625684,0.720381729,0.471289996,0.853871391
ENSCAFG00000029387,NA,1556.598756,0.680400918,0.343229692,1.982348652,0.047440232,0.416957772
ENSCAFG00000029393,NA,0.649451445,-0.62613402,1.052307731,-0.595010377,0.551836535,NA
ENSCAFG00000029394,NA,819.773884,-0.39386731,1.132147624,-0.347893951,0.727919828,0.940110405
ENSCAFG00000029395,NA,3491.842458,0.020105763,0.170845067,0.117684187,0.906317896,0.982758119
ENSCAFG00000029396,NA,872.8781439,-1.927356467,1.193925769,-1.614301757,0.106461989,0.549576719
ENSCAFG00000029403,NA,6647.709955,0.092431918,0.227698987,0.405939084,0.68478736,0.927192251
ENSCAFG00000029405,NA,221.1830185,0.784844307,0.831488856,0.943902376,0.345219538,0.789254919
ENSCAFG00000029414,NA,10.01354189,0.497702876,1.245945336,0.399458035,0.689555739,0.927491465
ENSCAFG00000029421,NA,8.578111947,1.338489103,1.686276348,0.7937543,0.427338482,0.836231099
ENSCAFG00000029422,NA,664.1552887,0.010378995,0.180723993,0.057430091,0.954202593,0.993741588
ENSCAFG00000029424,NA,1055.02604,0.107558848,0.282518878,0.380713843,0.703415596,0.932319764
ENSCAFG00000029425,NA,323.2273946,-1.006464019,0.806985198,-1.247190186,0.212327771,0.692968173
ENSCAFG00000029426,NA,480.497353,-0.504810893,0.645966108,-0.781482011,0.434519053,0.838308095
ENSCAFG00000029428,NA,0.169794,0.892696251,3.158006234,0.282677166,0.777424322,NA
ENSCAFG00000029430,NA,1.388293896,3.754950529,2.212157597,1.697415471,0.08961814,NA
ENSCAFG00000029431,NA,0.967277421,-1.266082768,1.61065167,-0.78606864,0.431827275,NA
ENSCAFG00000029432,NA,61.93287384,0.755001101,0.344756224,2.189956407,0.028527398,0.347899363
ENSCAFG00000029434,NA,371.3828527,0.082552577,0.170763425,0.483432429,0.628788727,0.911438205
ENSCAFG00000029436,NA,938.6732619,-0.101328098,0.16346589,-0.619873042,0.535341375,0.879429255
ENSCAFG00000029438,NA,1.919121274,-1.387068794,1.641859104,-0.844815972,0.398213596,NA
ENSCAFG00000029439,NA,776.6715509,0.013298246,0.215589274,0.061683243,0.950815084,0.992511248
ENSCAFG00000029442,NA,2243.074682,-1.082790518,1.206815654,-0.897229428,0.369596505,0.804640793
ENSCAFG00000029443,NA,14.38655209,0.103857213,0.421316867,0.246506185,0.805290417,0.963371118
ENSCAFG00000029449,NA,1.0293565,1.115034241,0.981846127,1.1356507,0.256102781,NA
ENSCAFG00000029451,NA,0.8570716,-2.39231791,1.725883564,-1.386140966,0.165703863,NA
ENSCAFG00000029458,NA,2.745085154,-0.352403032,0.800786721,-0.440071024,0.659885668,0.919740657
ENSCAFG00000029461,NA,9.471483314,-0.27961382,0.569346713,-0.491113435,0.62334622,0.910437607
ENSCAFG00000029462,NA,1.150619677,4.191343572,3.087162486,1.3576686,0.174568864,NA
ENSCAFG00000029463,NA,1.52690044,1.043514433,0.824322089,1.265906188,0.205546671,NA
ENSCAFG00000029464,NA,4363.191236,-0.164565149,0.20775505,-0.792111429,0.428295706,0.836658144
ENSCAFG00000029465,NA,46.56427133,1.396915724,1.200545818,1.16356719,0.244599454,0.72034841
ENSCAFG00000029468,NA,306.5612629,0.06764672,0.355537256,0.190266192,0.849100545,0.973680353
ENSCAFG00000029470,NA,18.57466492,-22.59925031,3.114535345,-7.256058387,3.99E-13,1.33E-09
ENSCAFG00000029471,NA,25.89738294,2.247877672,0.978609047,2.297012967,0.02161803,0.312218912
ENSCAFG00000029474,NA,1455.869031,-1.020309845,0.353285472,-2.888060578,0.003876252,0.145883273
ENSCAFG00000029475,NA,9.190288859,-2.848684858,1.181263324,-2.411557865,0.015884531,0.275628779
ENSCAFG00000029477,NA,2528.048564,-0.335575578,0.156248532,-2.147703877,0.031737287,0.361550562
ENSCAFG00000029480,NA,614.2756111,0.108863474,0.340939478,0.319304396,0.749495699,0.947286373
ENSCAFG00000029482,NA,428.414127,0.085374735,0.199236341,0.428509851,0.668279963,0.921920223
ENSCAFG00000029484,NA,233.5062447,-0.197444141,0.316376794,-0.624079086,0.532575648,0.877211556
ENSCAFG00000029490,NA,7.251685082,0.263204528,0.434454698,0.605827326,0.544629422,0.882544491
ENSCAFG00000029492,NA,124.4091665,0.368743107,0.209566901,1.759548405,0.078484406,0.497524441
ENSCAFG00000029496,NA,754.4081908,-0.431490029,0.202343407,-2.132463985,0.032968722,0.365382618
ENSCAFG00000029498,NA,219.5856713,0.175114797,0.310834326,0.563370203,0.573182823,0.892483261
ENSCAFG00000029502,NA,68.47558363,0.588940367,0.503032217,1.170780612,0.241686973,0.71758872
ENSCAFG00000029504,NA,37.25755944,-0.844831857,1.064711794,-0.793484079,0.427495842,0.836231099
ENSCAFG00000029505,NA,1.598339182,-0.373570022,0.759273494,-0.492009829,0.622712395,NA
ENSCAFG00000029506,NA,1497.927819,-0.246667103,0.171642926,-1.437094488,0.150691147,0.62066555
ENSCAFG00000029507,NA,226.0084637,0.846199259,0.680465819,1.243558802,0.213661987,0.694744463
ENSCAFG00000029509,NA,0.786008895,0.168216556,1.505855852,0.111708273,0.91105472,NA
ENSCAFG00000029513,NA,268.0725804,0.288766995,0.269195882,1.072702129,0.283404785,0.747190589
ENSCAFG00000029517,NA,0.584163843,1.115742083,2.786322705,0.400435341,0.688835898,NA
ENSCAFG00000029519,NA,322.4731491,-0.435313029,0.429945658,-1.012483836,0.311306772,0.770142731
ENSCAFG00000029522,NA,81.1525075,0.1847602,0.326020014,0.566714289,0.570908312,0.891910797
ENSCAFG00000029523,NA,41.05764212,-0.005771095,0.368728305,-0.015651348,0.987512541,0.997839065
ENSCAFG00000029524,NA,25.87603146,0.208842941,0.283026558,0.737891676,0.460580278,0.850742469
ENSCAFG00000029526,NA,98.24488259,0.664495914,0.504091093,1.31820602,0.187434691,0.670958372
ENSCAFG00000029530,NA,2.654899689,-2.332075367,2.020255607,-1.154346687,0.248358063,0.723091814
ENSCAFG00000029533,NA,36.96078233,0.003248085,0.271519277,0.011962632,0.990455428,0.998121932
ENSCAFG00000029534,NA,643.9383865,-0.062775998,0.159053658,-0.394684403,0.693075815,0.928733558
ENSCAFG00000029537,NA,42.84786919,-0.386497996,1.222144224,-0.316245815,0.751815935,0.947416069
ENSCAFG00000029541,NA,193.0542765,-0.794470689,0.348170601,-2.281843116,0.022498604,0.317526754
ENSCAFG00000029548,NA,622.1394536,-0.148057841,0.227040631,-0.652120459,0.514323467,0.87148679
ENSCAFG00000029552,NA,223.5107088,0.245207821,0.313603951,0.781902844,0.434271674,0.838308095
ENSCAFG00000029554,NA,76.87883802,0.016870095,0.209382733,0.080570611,0.935783439,0.989910367
