"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000019344",NA,0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000019538","STK11",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000028720","FPGT",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000029256","CEP112",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000030432","ZNF74",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000031051","TMEM69",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000042328",NA,0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000001477","CMTR1",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000001913","NFXL1",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000005350",NA,-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000007768","EDNRA",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000009182","CPOX",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000013417","STYK1",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000020254","NFAT5",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000023949","NIPSNAP3A",-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000041201",NA,-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000041353",NA,-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000045454",NA,-0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000047155",NA,-0.108053080255307,0.623605434720674,0.818508918465739,0.876307214629923
"ENSCAFG00000040732",NA,0.108020427612378,0.623710960973741,0.818534052903916,0.876361812732695
"ENSCAFG00000025365","ACKR1",0.108000304595039,0.623775997760968,0.818549540019093,0.876361812732695
"ENSCAFG00000040119",NA,-0.108000304595039,0.623775997760968,0.818549540019093,0.876361812732695
"ENSCAFG00000046646",NA,0.108000304595039,0.623775997760968,0.818549540019093,0.876361812732695
"ENSCAFG00000001856","STEAP4",-0.107974575775861,0.623859156233658,0.818569338574233,0.876432380214242
"ENSCAFG00000046548",NA,0.107814098239898,0.624377938107114,0.818692753837594,0.877058228914082
"ENSCAFG00000034119",NA,0.107806190461423,0.624403506348451,0.818698832035773,0.877058228914082
"ENSCAFG00000048325",NA,-0.107806190461423,0.624403506348451,0.818698832035773,0.877058228914082
"ENSCAFG00000013982","FAM187A",-0.107741868463465,0.624611494400415,0.818748260760711,0.877246645619558
"ENSCAFG00000008026",NA,0.107734127331448,0.624636527564766,0.818754208118978,0.877246645619558
"ENSCAFG00000049972",NA,-0.107734127331448,0.624636527564766,0.818754208118978,0.877246645619558
"ENSCAFG00000016283","GSDMA",0.10770137039479,0.62474246092991,0.818779371359507,0.877349123978977
"ENSCAFG00000025180",NA,-0.107654231613618,0.624894916660626,0.818815573186506,0.877378044256307
"ENSCAFG00000028411",NA,-0.107654231613618,0.624894916660626,0.818815573186506,0.877378044256307
"ENSCAFG00000028492",NA,0.107654231613618,0.624894916660626,0.818815573186506,0.877378044256307
"ENSCAFG00000036899",NA,-0.107654231613618,0.624894916660626,0.818815573186506,0.877378044256307
"ENSCAFG00000047343",NA,-0.10749134185702,0.625421847389968,0.818940585772629,0.877419874428859
"ENSCAFG00000008692","CXCL13",-0.107441128310652,0.625584318554202,0.818979096734586,0.877419874428859
"ENSCAFG00000012810","TMEM151A",0.107441128310652,0.625584318554202,0.818979096734586,0.877419874428859
"ENSCAFG00000014440","SLITRK3",0.107441128310652,0.625584318554202,0.818979096734586,0.877419874428859
"ENSCAFG00000041402",NA,0.107441128310652,0.625584318554202,0.818979096734586,0.877419874428859
"ENSCAFG00000046833",NA,-0.107440536552048,0.625586233351328,0.818979550506247,0.877419874428859
"ENSCAFG00000047533",NA,0.107250577280268,0.626201019516831,0.819125125976738,0.877419874428859
"ENSCAFG00000009155",NA,0.107239934086808,0.626235472385857,0.819133277157799,0.877419874428859
"ENSCAFG00000002589","COL9A1",-0.107224979583426,0.626283882587258,0.819144729253402,0.877419874428859
"ENSCAFG00000048866",NA,-0.107224979583426,0.626283882587258,0.819144729253402,0.877419874428859
