GeneID,GeneName,Spearman_Correlation_Coefficient,P_value,qvalue
ENSCAFG00000042294,C12orf43,0.533596838,0.011619149,0.674988618
ENSCAFG00000011193,PDGFA,0.527534616,0.011631751,0.675077754
ENSCAFG00000030269,MFAP4,-0.527494253,0.011639308,0.675131128
ENSCAFG00000045374,NA,0.527481801,0.01164164,0.675147587
ENSCAFG00000019003,CARHSP1,0.526969804,0.01173787,0.67582169
ENSCAFG00000013689,RFC4,0.532467532,0.011822585,0.676407131
ENSCAFG00000031409,TMEM176A,-0.526407329,0.011844336,0.676556262
ENSCAFG00000000119,PAN2,-0.526404991,0.01184478,0.676559301
ENSCAFG00000012525,MUC13,0.526209839,0.011881904,0.676812697
ENSCAFG00000002010,NA,-0.525529082,0.012012148,0.677690792
ENSCAFG00000019207,HMOX2,0.531338227,0.012028952,0.677802858
ENSCAFG00000002455,NA,-0.524145742,0.012280407,0.679447488
ENSCAFG00000002538,SLC3A1,-0.524145742,0.012280407,0.679447488
ENSCAFG00000025202,CA2,0.524145742,0.012280407,0.679447488
ENSCAFG00000012247,SPX,0.523634686,0.01238074,0.680087215
ENSCAFG00000000088,SUOX,-0.52358093,0.012391333,0.680154217
ENSCAFG00000012573,NA,-0.523298674,0.012447072,0.680505132
ENSCAFG00000029321,WNT5A,0.529079616,0.012450609,0.680527309
ENSCAFG00000048925,NA,-0.522930442,0.012520097,0.680960684
ENSCAFG00000010666,NA,-0.522625187,0.012580897,0.6813364
ENSCAFG00000000969,HSF2,0.527950311,0.012665965,0.681856704
ENSCAFG00000014989,WDHD1,0.527950311,0.012665965,0.681856704
ENSCAFG00000006646,NA,-0.522112954,0.012683464,0.681962969
ENSCAFG00000023427,KCNE4,-0.521997559,0.012706664,0.682103451
ENSCAFG00000011417,NA,-0.521886494,0.012729026,0.682238429
ENSCAFG00000005012,TMEM163,0.52138919,0.012829549,0.68284002
ENSCAFG00000007898,CLIP1,-0.526821005,0.012884381,0.683164655
ENSCAFG00000013668,NA,-0.526821005,0.012884381,0.683164655
ENSCAFG00000009214,DCBLD2,0.526821005,0.012884381,0.683164655
ENSCAFG00000010640,SLC2A10,0.526821005,0.012884381,0.683164655
ENSCAFG00000047380,NA,-0.521063113,0.012895811,0.683232016
ENSCAFG00000013656,NA,-0.520928352,0.012923278,0.683393455
ENSCAFG00000016008,RPL9,-0.520756869,0.012958297,0.683598406
ENSCAFG00000004149,POMC,-0.520229799,0.013066418,0.684225012
ENSCAFG00000013856,ACADL,0.5256917,0.013105893,0.684451489
ENSCAFG00000014323,EPHB2,0.5256917,0.013105893,0.684451489
ENSCAFG00000044317,NA,0.51964994,0.013186217,0.684908599
ENSCAFG00000028694,ZNF793,-0.519640637,0.013188146,0.684919516
ENSCAFG00000002128,RIC1,-0.519627245,0.013190923,0.684935231
ENSCAFG00000017353,SH3BGRL,-0.519627245,0.013190923,0.684935231
ENSCAFG00000009927,NA,-0.51910726,0.013299143,0.685542916
ENSCAFG00000002667,NA,-0.518960017,0.013329918,0.685714122
ENSCAFG00000019224,VASN,0.524562394,0.013330532,0.685717531
ENSCAFG00000041923,NA,-0.518812898,0.013360725,0.6858848
ENSCAFG00000002333,NA,-0.518644151,0.013396133,0.686080101
ENSCAFG00000010115,TMEFF2,0.518644151,0.013396133,0.686080101
ENSCAFG00000044835,NA,0.518561784,0.013413443,0.686175246
ENSCAFG00000016138,FBLIM1,0.51849762,0.013426941,0.686249282
ENSCAFG00000018345,HTR4,0.518118977,0.013506818,0.686684713
ENSCAFG00000008680,DRC7,0.517979945,0.013536245,0.686843967
ENSCAFG00000028890,ZFP37,-0.517919954,0.013548958,0.686912579
ENSCAFG00000014932,MED15,-0.523433089,0.013558333,0.686963101
ENSCAFG00000029641,ERICH2,0.517681354,0.013599618,0.687184851
ENSCAFG00000019893,CFAP77,0.517647828,0.013606749,0.68722303
ENSCAFG00000031602,XAF1,-0.517300283,0.013680849,0.687617653
ENSCAFG00000002989,KIAA1841,-0.522303783,0.013789328,0.688188516
ENSCAFG00000044890,NA,-0.516628668,0.013824974,0.688374352
ENSCAFG00000049598,NA,-0.516484919,0.013855982,0.688535309
ENSCAFG00000023463,ITPR1,-0.516238371,0.013909296,0.68881055
ENSCAFG00000010082,CDK18,0.516238371,0.013909296,0.68881055
ENSCAFG00000041139,NA,0.516044973,0.013951234,0.689025734
ENSCAFG00000002145,IL1RL2,0.515877078,0.013987725,0.689212028
ENSCAFG00000015435,PORCN,0.521174478,0.014023552,0.689394091
ENSCAFG00000024001,FAM217B,0.515400016,0.014091834,0.689738776
ENSCAFG00000043647,NA,-0.515125053,0.014152125,0.69004064
ENSCAFG00000028607,GMFG,-0.515108747,0.014155707,0.690058502
ENSCAFG00000045193,NA,-0.514846487,0.01421342,0.690345172
ENSCAFG00000049790,NA,-0.514767434,0.014230854,0.690431359
ENSCAFG00000025009,NKAPL,-0.514689348,0.014248092,0.690516389
