gene,Hugo_Symbol,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000011736,DISC1,-0.000202616,0.058196079,0.938333654,0.999985015
ENSCAFG00000011741,TFIP11,-0.001311727,0.02638173,0.51630942,0.999985015
ENSCAFG00000011742,PLEKHO1,-0.004757234,0.063831381,0.184558666,0.999985015
ENSCAFG00000011744,LAMB2,-0.00124971,0.042015382,0.64041736,0.999985015
ENSCAFG00000011745,SORL1,-0.000842908,0.063159713,0.756254898,0.999985015
ENSCAFG00000011746,TCEANC,-0.000295955,0.035853355,0.90573274,0.999985015
ENSCAFG00000011748,ANP32E,0.000719402,0.0238223,0.701722172,0.999985015
ENSCAFG00000011749,MCCC1,-0.001644726,0.029786085,0.461508223,0.999985015
ENSCAFG00000011750,RAB9A,0.001771839,0.037096015,0.499048922,0.999985015
ENSCAFG00000011751,CD86,-0.000595013,0.092073811,0.861436225,0.999985015
ENSCAFG00000011752,ATG16L1,0.000237898,0.019168095,0.87957778,0.999985015
ENSCAFG00000011754,NA,0.001436135,0.035055964,0.568608383,0.999985015
ENSCAFG00000011756,PLXNA2,-0.005156033,0.0990878,0.186668603,0.999985015
ENSCAFG00000011757,RCC1,0.002157582,0.037543454,0.418639603,0.999985015
ENSCAFG00000011758,TPST2,-0.001588368,0.03518008,0.530364352,0.999985015
ENSCAFG00000011760,POLG,0.000935817,0.023531711,0.612046844,0.999985015
ENSCAFG00000011762,CA14,0.000328316,0.050957569,0.898733852,0.999985015
ENSCAFG00000011763,GTF2IRD1,-0.000317401,0.039633894,0.901926868,0.999985015
ENSCAFG00000011764,OFD1,-0.005345925,0.052853336,0.150274491,0.999985015
ENSCAFG00000011767,CPNE6,-0.000126837,0.037364467,0.96007569,0.999985015
ENSCAFG00000011768,STK39,-0.00144461,0.048611178,0.59419964,0.999985015
ENSCAFG00000011769,ANK2,0.002015977,0.059524178,0.474373295,0.999985015
ENSCAFG00000011770,TEX2,-0.000673203,0.02489624,0.730440059,0.999985015
ENSCAFG00000011772,EGLN1,-0.007586645,0.063030013,0.094484794,0.999985015
ENSCAFG00000011773,C6H7orf50,-0.000357149,0.030550086,0.876216043,0.999985015
ENSCAFG00000011774,C2CD5,-0.004040212,0.043667807,0.196668298,0.999985015
ENSCAFG00000011775,GPR146,-0.00277444,0.076761787,0.376377725,0.999985015
ENSCAFG00000011777,APH1A,0.000368075,0.027267091,0.861711453,0.999985015
ENSCAFG00000011778,NA,0.000892584,0.068734861,0.751840391,0.999985015
ENSCAFG00000011779,CRYBB1,0.001953925,0.057214895,0.484955721,0.999985015
ENSCAFG00000011780,NA,0.000744985,0.019252215,0.631639847,0.999985015
ENSCAFG00000011782,GFRA1,0.000348926,0.063437448,0.897271916,0.999985015
ENSCAFG00000011784,ERN1,0.001404054,0.038006831,0.592079508,0.999985015
ENSCAFG00000011788,ZFP64,-0.000574736,0.022831099,0.751725488,0.999985015
ENSCAFG00000011792,KDM2A,-0.002298257,0.029953943,0.302339971,0.999985015
ENSCAFG00000011796,MCF2L2,-0.001175412,0.049746407,0.659027995,0.999985015
ENSCAFG00000011797,EXOC8,-0.00697088,0.059344522,0.103721898,0.999985015
ENSCAFG00000011801,PHACTR4,0.002870044,0.033097873,0.239547737,0.999985015
ENSCAFG00000011804,CIART,-0.000221196,0.053139929,0.931663835,0.999985015
ENSCAFG00000011805,SC5D,-0.000875863,0.025825984,0.662524413,0.999985015
ENSCAFG00000011807,CFAP45,-0.001213578,0.059809527,0.653095369,0.999985015
ENSCAFG00000011808,TSHZ2,0.002433515,0.064344168,0.406154577,0.999985015
ENSCAFG00000011809,CRYBA4,0.002340118,0.053415398,0.417839636,0.999985015
ENSCAFG00000011810,MRPS21,0.001775994,0.036110677,0.491474221,0.999985015
ENSCAFG00000011813,ZNF217,-0.001206524,0.032182644,0.612018387,0.999985015
ENSCAFG00000011814,RHOD,-0.000114931,0.034481593,0.962656548,0.999985015
ENSCAFG00000011820,PRPF3,0.001327617,0.030620155,0.562595951,0.999985015
ENSCAFG00000011821,TAGLN2,-0.002210155,0.03998714,0.423978106,0.999985015
ENSCAFG00000011823,MN1,-0.019774409,0.216477176,0.030640791,0.999985015
ENSCAFG00000011824,B3GNT5,-0.000176526,0.050676215,0.945345461,0.999985015
ENSCAFG00000011826,CERS6,-0.000500407,0.048350643,0.847071704,0.999985015
ENSCAFG00000011827,NA,0.001031555,0.061383667,0.702594468,0.999985015
ENSCAFG00000011830,PITPNB,-0.001832753,0.027329529,0.373774363,0.999985015
ENSCAFG00000011833,NA,-0.003912566,0.042342678,0.199323464,0.999985015
ENSCAFG00000011835,IGSF9,-0.001074091,0.04931801,0.685321654,0.999985015
ENSCAFG00000011838,ST8SIA1,-0.003901953,0.107025855,0.312057652,0.999985015
ENSCAFG00000011842,SESN2,0.004344329,0.053568292,0.210985731,0.999985015
ENSCAFG00000011843,C4H1orf131,-0.002741027,0.038607029,0.320310148,0.999985015
ENSCAFG00000011844,NRL,-0.002196326,0.066966893,0.450760881,0.999985015
ENSCAFG00000011845,NA,-0.002049791,0.041249862,0.460480294,0.999985015
ENSCAFG00000011846,QARS1,0.000276458,0.025063914,0.888790438,0.999985015
ENSCAFG00000011847,NA,0.001394143,0.041403812,0.603940153,0.999985015
ENSCAFG00000011849,TTC28,-0.008326388,0.070461582,0.086398627,0.999985015
ENSCAFG00000011851,LRFN4,0.007450588,0.109662989,0.104069152,0.999985015
ENSCAFG00000011853,RPRD2,-0.001170709,0.030127114,0.60552731,0.999985015
ENSCAFG00000011856,NA,0.000812226,0.030309582,0.721703328,0.999985015
ENSCAFG00000011857,SLAMF9,-0.000192505,0.057046322,0.941112481,0.999985015
ENSCAFG00000011858,TBCEL,-3.83E-06,0.03399351,0.998744771,0.999985015
ENSCAFG00000011859,SPC25,-0.003151619,0.044141942,0.297678844,0.999985015
ENSCAFG00000011861,FANCB,-0.002451756,0.033580823,0.319624878,0.999985015
ENSCAFG00000011862,CMAS,-0.003735435,0.046803032,0.244190143,0.999985015
ENSCAFG00000011868,PCK2,-5.11E-05,0.031794361,0.982669127,0.999985015
ENSCAFG00000011874,DOK5,-0.00057871,0.072952244,0.842471376,0.999985015
ENSCAFG00000011876,HSPA12A,0.00108573,0.070259364,0.704416095,0.999985015
ENSCAFG00000011878,BZW1,0.003254343,0.039115368,0.24838859,0.999985015
ENSCAFG00000011879,MOSPD2,-0.000273702,0.016500264,0.843104108,0.999985015
ENSCAFG00000011880,GRIK4,0.006560486,0.121756149,0.148914357,0.999985015
ENSCAFG00000011885,DNAJC8,0.003375853,0.041962629,0.256301912,0.999985015
ENSCAFG00000011890,FAM162A,-0.001713249,0.031995083,0.469560676,0.999985015
ENSCAFG00000011894,WDR5B,0.001111292,0.024077894,0.552844332,0.999985015
ENSCAFG00000011896,DCAF11,0.001160457,0.02952148,0.603000501,0.999985015
ENSCAFG00000011897,ARV1,-0.003219483,0.043260138,0.284425122,0.999985015
ENSCAFG00000011898,SLC19A1,0.003257501,0.045845018,0.291832871,0.999985015
ENSCAFG00000011899,HJURP,-0.000598609,0.029118154,0.787151148,0.999985015
ENSCAFG00000011901,ASB9,0.000965224,0.065465578,0.726727906,0.999985015
ENSCAFG00000011904,NA,4.15E-05,0.024140919,0.982748872,0.999985015
ENSCAFG00000011905,FITM1,0.004591565,0.065211713,0.192439939,0.999985015
ENSCAFG00000011906,QRICH1,-0.004260904,0.039348659,0.144368009,0.999985015
ENSCAFG00000011907,PCBP3,3.91E-05,0.066001017,0.988653966,0.999985015
ENSCAFG00000011908,SHTN1,-0.000114715,0.061117307,0.965591423,0.999985015
ENSCAFG00000011911,COL6A1,-0.001620737,0.076684333,0.592086635,0.999985015
ENSCAFG00000011914,CSTF1,0.001098766,0.025771043,0.581102474,0.999985015
ENSCAFG00000011916,CLIP2,-0.003395072,0.04825594,0.283268676,0.999985015
ENSCAFG00000011917,TMEM62,0.000615079,0.031474504,0.792546759,0.999985015
ENSCAFG00000011921,ASB11,0.003557386,0.042022856,0.235049529,0.999985015
ENSCAFG00000011922,KPNA1,-0.000785691,0.020435834,0.630796741,0.999985015
ENSCAFG00000011923,YEATS2,-0.000903864,0.029222628,0.683746255,0.999985015
ENSCAFG00000011924,PSME1,0.002281522,0.044686817,0.427154292,0.999985015
ENSCAFG00000011929,CLK1,0.000217747,0.028793382,0.9212134,0.999985015
ENSCAFG00000011930,CCNDBP1,0.000748607,0.03553611,0.764966215,0.999985015
ENSCAFG00000011933,IMPDH2,0.000688092,0.031020128,0.766484069,0.999985015
ENSCAFG00000011934,ARHGEF12,-0.001466491,0.054958547,0.587698523,0.999985015
ENSCAFG00000011935,EYA3,0.000143078,0.029916725,0.949543335,0.999985015
ENSCAFG00000011936,TRPM8,-0.000463802,0.060676533,0.861558933,0.999985015
ENSCAFG00000011937,PGBD1,-0.013880188,0.109605661,0.036330312,0.999985015
ENSCAFG00000011940,PARP9,0.007583615,0.083425257,0.091700208,0.999985015
ENSCAFG00000011941,TARS2,-0.000464303,0.029887027,0.837165375,0.999985015
ENSCAFG00000011945,VEGFD,0.000206298,0.072946974,0.943477807,0.999985015
ENSCAFG00000011946,RTF2,0.003543693,0.0402984,0.222632103,0.999985015
ENSCAFG00000011948,DTX3L,0.010106785,0.092954688,0.059426637,0.999985015
ENSCAFG00000011950,SLC18A2,0.001325623,0.052956039,0.620963467,0.999985015
ENSCAFG00000011951,NA,0.002692826,0.041276714,0.347520912,0.999985015
ENSCAFG00000011952,NA,0.004923277,0.048167524,0.154874077,0.999985015
ENSCAFG00000011953,PARP15,0.00049032,0.047235544,0.850307315,0.999985015
ENSCAFG00000011954,XBP1,-0.012447772,0.085671406,0.048868716,0.999985015
ENSCAFG00000011956,EMC9,0.003083891,0.056170691,0.316796933,0.999985015
ENSCAFG00000011957,LSS,0.001202078,0.035481892,0.633909966,0.999985015
ENSCAFG00000011959,NDUFAF3,-0.001035105,0.0307725,0.65328382,0.999985015
ENSCAFG00000011960,C4H1orf198,-0.011021476,0.10275391,0.050999434,0.999985015
ENSCAFG00000011961,TICRR,-0.000242797,0.031823234,0.917781503,0.999985015
ENSCAFG00000011962,RFC2,0.000534765,0.030258322,0.814422671,0.999985015
ENSCAFG00000011964,GCNT7,0.003227026,0.051366248,0.303706103,0.999985015
ENSCAFG00000011966,PSME2,0.002038343,0.043341878,0.468498916,0.999985015
ENSCAFG00000011967,SMPDL3B,-0.000988775,0.029501475,0.657986802,0.999985015
ENSCAFG00000011968,NA,0.003228546,0.06570336,0.300502441,0.999985015
ENSCAFG00000011969,DALRD3,-0.00199093,0.030375509,0.378682529,0.999985015
ENSCAFG00000011972,PDZD8,-0.000450179,0.023826869,0.811780495,0.999985015
ENSCAFG00000011973,ZNRF3,-0.0003267,0.027797766,0.878929267,0.999985015
ENSCAFG00000011974,EPB42,0.001239262,0.045839786,0.644448142,0.999985015
ENSCAFG00000011975,PIR,0.00091691,0.059201088,0.730871336,0.999985015
ENSCAFG00000011976,PARL,-0.00078712,0.029447214,0.724508188,0.999985015
ENSCAFG00000011977,KIF7,0.001548192,0.039554904,0.562623327,0.999985015
ENSCAFG00000011979,RPA2,0.002034375,0.034740053,0.420610221,0.999985015
ENSCAFG00000011983,HSPBAP1,-0.001718194,0.033299692,0.481828289,0.999985015
ENSCAFG00000011984,SPP2,0.000401067,0.054850079,0.877132666,0.999985015
ENSCAFG00000011986,PLIN1,0.00047483,0.040215393,0.85447226,0.999985015
ENSCAFG00000011987,EMX2,-0.000218965,0.057576318,0.933194108,0.999985015
ENSCAFG00000011989,SLC49A4,-0.002393253,0.035887592,0.35706392,0.999985015
ENSCAFG00000011991,RAB11FIP2,-0.001190953,0.029457935,0.592753654,0.999985015
ENSCAFG00000011992,WDR6,-0.002021575,0.040666734,0.463822534,0.999985015
ENSCAFG00000011993,NA,0.003603233,0.045975195,0.254019509,0.999985015
ENSCAFG00000011994,KREMEN1,-0.002984483,0.044064117,0.319147096,0.999985015
ENSCAFG00000011996,TFAP2C,0.001794484,0.071936487,0.541472549,0.999985015
ENSCAFG00000011997,UTP25,0.001410886,0.023015805,0.428175778,0.999985015
ENSCAFG00000011999,FAM204A,0.000839972,0.024036904,0.656146422,0.999985015
ENSCAFG00000012001,ARL4C,0.000167908,0.0538318,0.94813223,0.999985015
ENSCAFG00000012002,WDR93,-0.001302493,0.039501838,0.622546561,0.999985015
ENSCAFG00000012004,NA,-0.000734287,0.031855147,0.755467481,0.999985015
ENSCAFG00000012006,NIF3L1,0.002200753,0.030845685,0.336193999,0.999985015
ENSCAFG00000012009,CACUL1,-0.003212582,0.036394343,0.226960003,0.999985015
ENSCAFG00000012011,BMP7,0.000525766,0.07336604,0.85718368,0.999985015
ENSCAFG00000012012,NECTIN1,-0.001047702,0.057748677,0.694057808,0.999985015
ENSCAFG00000012013,ANPEP,0.001888565,0.072533304,0.52321616,0.999985015
ENSCAFG00000012014,SH3BP4,-0.000810492,0.058899257,0.760093273,0.999985015
ENSCAFG00000012015,MCM3AP,0.000276392,0.025924629,0.891804113,0.999985015
ENSCAFG00000012018,P4HTM,-0.000248516,0.041947938,0.923625969,0.999985015
ENSCAFG00000012019,EIF4H,0.000241453,0.022650347,0.894220815,0.999985015
ENSCAFG00000012020,TRIM27,-0.002695334,0.036278012,0.305588481,0.999985015
ENSCAFG00000012022,ECM1,-0.00074779,0.027980372,0.727817831,0.999985015
ENSCAFG00000012023,STX12,0.002852992,0.037053844,0.287348332,0.999985015
ENSCAFG00000012026,REC8,-0.009328913,0.083405168,0.069827241,0.999985015
ENSCAFG00000012027,YBEY,0.000277803,0.024710619,0.886943591,0.999985015
ENSCAFG00000012028,DHRS9,-0.00461587,0.0765561,0.19232724,0.999985015
ENSCAFG00000012030,C31H21orf58,-0.000730084,0.048306068,0.779994063,0.999985015
ENSCAFG00000012031,SPO11,0.00118807,0.027707819,0.574586388,0.999985015
ENSCAFG00000012032,SEMA5B,-0.008984388,0.153183725,0.106959094,0.999985015
ENSCAFG00000012034,ARPIN,-0.001338828,0.02947615,0.547137399,0.999985015
ENSCAFG00000012035,NA,-0.000403137,0.032404962,0.86541228,0.999985015
ENSCAFG00000012037,LCMT2,0.000990931,0.026966338,0.633274643,0.999985015
ENSCAFG00000012038,HHAT,-0.003629033,0.051241643,0.264494185,0.999985015
ENSCAFG00000012041,ARIH2,-0.00079615,0.015639929,0.548542402,0.999985015
ENSCAFG00000012042,USP2,-0.002508688,0.047760505,0.393929228,0.999985015
ENSCAFG00000012043,ADAL,0.002502416,0.038269674,0.358456893,0.999985015
ENSCAFG00000012044,ADAMTSL4,0.001312542,0.044686156,0.626466507,0.999985015
ENSCAFG00000012045,PCNT,-0.001101565,0.032118908,0.642716983,0.999985015
ENSCAFG00000012046,IFI6,0.002820812,0.054604762,0.348910157,0.999985015
ENSCAFG00000012049,IPO4,0.001430462,0.031226647,0.538711549,0.999985015
ENSCAFG00000012050,MCL1,-0.00363041,0.051575582,0.264580717,0.999985015
ENSCAFG00000012051,PDIA5,-0.002180047,0.041315673,0.435836558,0.999985015
ENSCAFG00000012052,IDH2,0.000624666,0.032837301,0.79465012,0.999985015
ENSCAFG00000012056,ZSCAN29,0.00353822,0.042893146,0.243559214,0.999985015
ENSCAFG00000012057,EIF3A,-0.0021458,0.027088469,0.292750133,0.999985015
ENSCAFG00000012059,CAMK2D,-0.000145551,0.039896725,0.954918861,0.999985015
ENSCAFG00000012060,ORC2,0.011464683,0.070507229,0.045778843,0.999985015
ENSCAFG00000012063,BMX,0.000628281,0.057978068,0.811358251,0.999985015
ENSCAFG00000012066,ABCC9,-0.000168399,0.080645004,0.956774587,0.999985015
ENSCAFG00000012067,AP1B1,-0.00210401,0.032085941,0.374719348,0.999985015
ENSCAFG00000012071,NA,-0.000363047,0.026756734,0.861586276,0.999985015
ENSCAFG00000012072,SEC22A,-0.001057619,0.026629561,0.606196332,0.999985015
ENSCAFG00000012073,LIMK1,-0.012243889,0.100598375,0.044630454,0.999985015
ENSCAFG00000012076,SLC25A20,-0.001620091,0.030382081,0.475871175,0.999985015
ENSCAFG00000012078,ZNF311,-0.00432997,0.05004695,0.204929385,0.999985015
ENSCAFG00000012079,MCAM,-0.000525867,0.037006807,0.835720161,0.999985015
ENSCAFG00000012080,COG2,-0.006497398,0.055405603,0.108356608,0.999985015
ENSCAFG00000012081,PC,-0.001841922,0.037553475,0.485989582,0.999985015
ENSCAFG00000012082,SEMA4B,-0.00144696,0.040692937,0.58982429,0.999985015
ENSCAFG00000012083,TSSK4,0.000835049,0.035512804,0.739067364,0.999985015
ENSCAFG00000012084,ADCY5,-0.004493241,0.086502365,0.211419799,0.999985015
ENSCAFG00000012085,ABCC5,-0.000209511,0.051901081,0.935183948,0.999985015
ENSCAFG00000012088,TUBGCP4,0.004825996,0.04421571,0.137988586,0.999985015
ENSCAFG00000012089,NA,0.000666284,0.019425948,0.671333519,0.999985015
ENSCAFG00000012090,DENND10,0.001053493,0.026135424,0.601754286,0.999985015
ENSCAFG00000012091,HACD2,2.49E-05,0.027522879,0.990679569,0.999985015
ENSCAFG00000012092,AGAP1,-0.004965124,0.060091552,0.177143097,0.999985015
ENSCAFG00000012093,CTSK,-0.001094505,0.049311646,0.679994718,0.999985015
ENSCAFG00000012095,AHDC1,0.001500003,0.033562881,0.540832414,0.999985015
ENSCAFG00000012096,FAM126B,0.00256723,0.038034235,0.344952406,0.999985015
ENSCAFG00000012097,NEDD8,0.000323424,0.015254955,0.803733824,0.999985015
ENSCAFG00000012098,PGBD5,0.00141148,0.072058672,0.628209025,0.999985015
ENSCAFG00000012099,CIB1,-0.001149968,0.023658184,0.532030664,0.999985015
ENSCAFG00000012100,CBL,0.00153614,0.045031298,0.574136847,0.999985015
ENSCAFG00000012101,RAB22A,-0.002386042,0.034316202,0.341424795,0.999985015
ENSCAFG00000012102,SFXN4,0.003543215,0.059117368,0.269308513,0.999985015
ENSCAFG00000012103,NGRN,-0.001240501,0.02565557,0.529922936,0.999985015
ENSCAFG00000012104,WASF2,8.38E-05,0.033212956,0.972238986,0.999985015
ENSCAFG00000012105,GALNT2,-0.001753268,0.044530055,0.526817701,0.999985015
ENSCAFG00000012106,EMID1,0.002212762,0.082075496,0.486035951,0.999985015
ENSCAFG00000012107,RCOR3,-0.000567229,0.022299258,0.749940269,0.999985015
ENSCAFG00000012108,PRKAR2A,-0.000997239,0.024170807,0.59703694,0.999985015
ENSCAFG00000012109,PRDX3,0.000606009,0.024985042,0.757491879,0.999985015
ENSCAFG00000012110,VAPB,-0.001553405,0.026124797,0.434942769,0.999985015
ENSCAFG00000012111,NDUFB3,0.005268747,0.051351738,0.148870631,0.999985015
ENSCAFG00000012113,VPS33B,-0.002714548,0.037233793,0.3120485,0.999985015
ENSCAFG00000012114,RHBDD3,-0.004494566,0.047989288,0.184047098,0.999985015
ENSCAFG00000012118,URB2,-0.000729068,0.019996255,0.650057651,0.999985015
ENSCAFG00000012119,MYLK,0.000449309,0.062351334,0.867143011,0.999985015
ENSCAFG00000012120,TRAF5,-0.000505742,0.045156915,0.846114857,0.999985015
ENSCAFG00000012123,NA,0.004468598,0.042663377,0.152886123,0.999985015
ENSCAFG00000012124,TAF5L,-0.003493513,0.040598633,0.23115518,0.999985015
ENSCAFG00000012125,NA,-0.001167989,0.027341069,0.576893674,0.999985015
ENSCAFG00000012126,HYOU1,-0.000819965,0.031531928,0.72636575,0.999985015
ENSCAFG00000012127,GMPR2,0.001127278,0.026884796,0.585163638,0.999985015
ENSCAFG00000012128,LRP2,0.004091024,0.112728891,0.306949304,0.999985015
ENSCAFG00000012129,GRK5,-0.002878269,0.047300958,0.342044487,0.999985015
ENSCAFG00000012130,CFLAR,0.008939188,0.08611238,0.072321097,0.999985015
ENSCAFG00000012132,NA,-0.00148272,0.042166411,0.584081052,0.999985015
ENSCAFG00000012135,CD164L2,-0.000723874,0.058037204,0.783851403,0.999985015
ENSCAFG00000012136,NEK2,0.004183928,0.034826436,0.116157398,0.999985015
ENSCAFG00000012137,ABCB10,-0.007268766,0.063230323,0.1025044,0.999985015
ENSCAFG00000012140,PRC1,-0.001100934,0.027293289,0.598949859,0.999985015
ENSCAFG00000012143,NPEPL1,-0.000448987,0.042023847,0.86294254,0.999985015
ENSCAFG00000012144,MAP3K6,0.001030102,0.056950932,0.698083971,0.999985015
ENSCAFG00000012145,IP6K2,-0.007671578,0.059736007,0.085414174,0.999985015
ENSCAFG00000012148,GBX2,0.004127518,0.092256568,0.251905571,0.999985015
ENSCAFG00000012149,ARNT,0.000155389,0.033673978,0.948942048,0.999985015
ENSCAFG00000012150,CA5B,-0.002587337,0.061189629,0.379792427,0.999985015
ENSCAFG00000012151,NUP133,-0.004652989,0.044252646,0.150103024,0.999985015
ENSCAFG00000012152,GABBR1,-0.000726464,0.040681916,0.780704661,0.999985015
ENSCAFG00000012155,LPGAT1,0.000345443,0.028479184,0.87429364,0.999985015
ENSCAFG00000012156,ARSJ,-0.003099059,0.08108644,0.340858572,0.999985015
ENSCAFG00000012158,EIF2B5,-0.000686064,0.021366945,0.687758635,0.999985015
ENSCAFG00000012160,EWSR1,-0.00039926,0.018787005,0.795150588,0.999985015
ENSCAFG00000012163,NELFCD,-0.001052189,0.02420473,0.576755823,0.999985015
ENSCAFG00000012164,NCKIPSD,-0.002313015,0.03940553,0.401272807,0.999985015
ENSCAFG00000012169,SYTL1,0.000331764,0.055851916,0.898409053,0.999985015
ENSCAFG00000012171,TIAL1,-0.000165996,0.015590363,0.900244393,0.999985015
ENSCAFG00000012173,UGT8,-0.001300284,0.058598363,0.629966476,0.999985015
ENSCAFG00000012175,SLC26A6,-0.000366888,0.038375381,0.885975276,0.999985015
ENSCAFG00000012176,INTS7,-0.001173633,0.026524977,0.564805027,0.999985015
ENSCAFG00000012178,TMEM222,0.00241576,0.037643781,0.369111057,0.999985015
ENSCAFG00000012179,UNC45A,-0.002495406,0.033238842,0.306890488,0.999985015
ENSCAFG00000012180,DVL3,-0.004764712,0.053059025,0.183650193,0.999985015
ENSCAFG00000012182,TGM1,0.000183702,0.032666359,0.938671967,0.999985015
ENSCAFG00000012183,CTSZ,-0.006953327,0.068979809,0.110576629,0.999985015
ENSCAFG00000012184,NA,-0.004306462,0.048038157,0.198911491,0.999985015
ENSCAFG00000012185,NA,-0.011269025,0.095794367,0.050908839,0.999985015
ENSCAFG00000012186,POLR1H,-0.002980839,0.041837393,0.307839762,0.999985015
ENSCAFG00000012187,NLRX1,-0.006152531,0.059700212,0.130781832,0.999985015
ENSCAFG00000012188,FLACC1,0.000869496,0.04670823,0.741327307,0.999985015
ENSCAFG00000012189,PPP1R11,-0.012496,0.081496184,0.047609415,0.999985015
ENSCAFG00000012191,RABGGTA,0.00052903,0.023785959,0.778948016,0.999985015
ENSCAFG00000012192,WDTC1,0.001722924,0.037514165,0.51281446,0.999985015
ENSCAFG00000012195,LDHB,-0.000281063,0.048598613,0.913329757,0.999985015
ENSCAFG00000012196,NA,0.005859873,0.058648948,0.140110142,0.999985015
ENSCAFG00000012197,CCDC14,-0.000210724,0.029682647,0.925348658,0.999985015
ENSCAFG00000012198,ABCG4,-0.002956915,0.04949551,0.334012632,0.999985015
ENSCAFG00000012199,BAG3,-0.00448329,0.058811275,0.202474567,0.999985015
ENSCAFG00000012201,NA,-0.0031631,0.039090613,0.260619574,0.999985015
ENSCAFG00000012205,INPP5F,-0.014011537,0.09103876,0.041348007,0.999985015
ENSCAFG00000012206,ACKR3,-0.00125731,0.076033076,0.674831358,0.999985015
ENSCAFG00000012207,SLC9A1,-7.20E-05,0.036556964,0.977160641,0.999985015
ENSCAFG00000012212,RAB4A,-0.009594114,0.076270461,0.070653295,0.999985015
ENSCAFG00000012213,NOP9,0.005840189,0.053584304,0.128720677,0.999985015
ENSCAFG00000012215,AP1S2,-0.000860885,0.043815951,0.74414314,0.999985015
ENSCAFG00000012217,TRAK2,0.000239018,0.027184846,0.909789273,0.999985015
