gene,Hugo_Symbol (add = in front),log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000019067,NA,-0.00257014,0.05972215,0.447021496,0.999968515
ENSCAFG00000019068,LRRC42,-0.002140406,0.032571127,0.508555437,0.999968515
ENSCAFG00000019070,CHAF1A,-0.000950381,0.027757125,0.749887099,0.999968515
ENSCAFG00000019076,CTIF,0.000377713,0.043410803,0.894747764,0.999968515
ENSCAFG00000019077,YIPF1,-0.003639378,0.040518716,0.308810447,0.999968515
ENSCAFG00000019078,NXN,-8.86E-05,0.051353687,0.976595603,0.999968515
ENSCAFG00000019081,MYO10,0.001249797,0.07718524,0.765724845,0.999968515
ENSCAFG00000019083,SH3GL1,-0.002168463,0.038889003,0.494609255,0.999968515
ENSCAFG00000019085,FMR1,-0.005063575,0.047860105,0.198088165,0.999968515
ENSCAFG00000019091,MPND,-3.86E-05,0.029201408,0.989704754,0.999968515
ENSCAFG00000019092,NA,0.002031622,0.03260413,0.527898501,0.999968515
ENSCAFG00000019096,IDS,0.00366899,0.042547805,0.300685736,0.999968515
ENSCAFG00000019098,FSD1,0.001551748,0.082564933,0.727898761,0.999968515
ENSCAFG00000019101,VPS53,-0.002771112,0.033882799,0.411952225,0.999968515
ENSCAFG00000019103,TMEM185A,-0.002058948,0.038188673,0.515110369,0.999968515
ENSCAFG00000019108,NA,0.000518778,0.036457706,0.860425472,0.999968515
ENSCAFG00000019110,NA,-0.000981901,0.035653894,0.744792416,0.999968515
ENSCAFG00000019111,NA,0.001200738,0.034626422,0.695446782,0.999968515
ENSCAFG00000019112,YJU2,-0.002179079,0.029408368,0.490285638,0.999968515
ENSCAFG00000019116,MAMLD1,-0.003869334,0.077617765,0.341178699,0.999968515
ENSCAFG00000019117,MRM3,3.61E-05,0.029473222,0.990374051,0.999968515
ENSCAFG00000019121,ANKRD24,0.001521283,0.058886457,0.645408973,0.999968515
ENSCAFG00000019123,SIRT6,0.000660847,0.028620232,0.825301984,0.999968515
ENSCAFG00000019124,GLOD4,-0.001333103,0.025461305,0.644198778,0.999968515
ENSCAFG00000019125,MTM1,-0.003238188,0.041083771,0.345792588,0.999968515
ENSCAFG00000019126,CREB3L3,-0.01081414,0.146221286,0.136705058,0.999968515
ENSCAFG00000019129,TLCD3A,-0.002835687,0.044707724,0.383733478,0.999968515
ENSCAFG00000019130,RFLNB,-0.000701881,0.062892694,0.840922414,0.999968515
ENSCAFG00000019132,RPH3AL,-0.004841703,0.087548759,0.280501853,0.999968515
ENSCAFG00000019133,MTMR1,-0.002093307,0.03447963,0.517215596,0.999968515
ENSCAFG00000019134,PPL,0.002376128,0.051818465,0.454651752,0.999968515
ENSCAFG00000019136,CD99L2,-0.00109224,0.031837268,0.722533598,0.999968515
ENSCAFG00000019140,UBN1,0.002921376,0.036056285,0.39299764,0.999968515
ENSCAFG00000019141,NA,0.002320388,0.045882685,0.457349903,0.999968515
ENSCAFG00000019142,LRP8,-0.001610552,0.031641649,0.608198707,0.999968515
ENSCAFG00000019152,GLYR1,0.004055155,0.039258867,0.276841597,0.999968515
ENSCAFG00000019154,PIAS4,0.001673415,0.027080344,0.57689758,0.999968515
ENSCAFG00000019157,CRK,-4.19E-05,0.034208313,0.988806057,0.999968515
ENSCAFG00000019158,EEF2,-0.000847385,0.029142811,0.778917206,0.999968515
ENSCAFG00000019159,NA,2.82E-05,0.031229388,0.992530638,0.999968515
ENSCAFG00000019160,NA,0.000729995,0.104550143,0.899304481,0.999968515
ENSCAFG00000019167,DAPK3,-0.002412712,0.050074958,0.445371684,0.999968515
ENSCAFG00000019168,CZIB,0.000499794,0.030423978,0.868576302,0.999968515
ENSCAFG00000019169,MYO1C,-0.000237401,0.047951312,0.935247751,0.999968515
ENSCAFG00000019170,NA,-0.002129932,0.040939668,0.495420204,0.999968515
ENSCAFG00000019172,NSDHL,-0.001455736,0.038184316,0.631314028,0.999968515
ENSCAFG00000019173,ZFR2,0.000531584,0.060644644,0.875629279,0.999968515
ENSCAFG00000019174,CPT2,0.000166888,0.032669065,0.955759165,0.999968515
ENSCAFG00000019175,TBXA2R,-0.001839454,0.072952505,0.639263755,0.999968515
ENSCAFG00000019181,INPP5K,-0.006983015,0.054391155,0.124041661,0.999968515
ENSCAFG00000019183,PODN,-0.000268355,0.06494312,0.940682976,0.999968515
ENSCAFG00000019184,ZNF275,-0.004531555,0.067161758,0.238523417,0.999968515
ENSCAFG00000019185,TREX2,-0.004938271,0.05329433,0.196942651,0.999968515
ENSCAFG00000019186,HAUS7,-0.005772131,0.053678689,0.159541066,0.999968515
ENSCAFG00000019187,MATK,0.01049323,0.161500482,0.187795292,0.999968515
ENSCAFG00000019188,PITPNA,-0.000917579,0.023829491,0.740213719,0.999968515
ENSCAFG00000019189,BGN,-0.002999578,0.093518103,0.539604162,0.999968515
ENSCAFG00000019190,ANKS3,-0.002881765,0.026629426,0.346277351,0.999968515
ENSCAFG00000019192,MRPL54,0.001385933,0.027457257,0.643814685,0.999968515
ENSCAFG00000019193,APBA3,-0.000472261,0.027883302,0.873386008,0.999968515
ENSCAFG00000019195,C6H16orf71,-2.31E-05,0.03206832,0.993874654,0.999968515
ENSCAFG00000019196,NUDT16L1,0.001115587,0.026094615,0.701746336,0.999968515
ENSCAFG00000019197,TJP3,0.009278705,0.133239996,0.15980476,0.999968515
ENSCAFG00000019201,MGRN1,-0.000781474,0.032947996,0.797134122,0.999968515
ENSCAFG00000019202,UBALD1,-0.003515469,0.04900465,0.303401643,0.999968515
ENSCAFG00000019203,RILP,0.000438172,0.054484899,0.888856585,0.999968515
ENSCAFG00000019204,CDIP1,-0.002339447,0.040314383,0.463194026,0.999968515
ENSCAFG00000019205,PIP5K1C,-0.000346952,0.026051243,0.904275193,0.999968515
ENSCAFG00000019206,ZYG11A,0.009803095,0.145445175,0.171570616,0.999968515
ENSCAFG00000019207,HMOX2,0.001489844,0.029141653,0.627794742,0.999968515
ENSCAFG00000019208,CACTIN,-0.000968854,0.022588245,0.717613882,0.999968515
ENSCAFG00000019209,CFAP74,-0.002496082,0.092849156,0.612073573,0.999968515
ENSCAFG00000019210,NMRAL1,0.00047179,0.029471837,0.875255936,0.999968515
ENSCAFG00000019211,TMEM52,-0.000250191,0.07893263,0.954048158,0.999968515
ENSCAFG00000019214,CALML6,0.001764933,0.088166402,0.7101946,0.999968515
ENSCAFG00000019215,HMG20B,-0.000880807,0.033996206,0.77177393,0.999968515
ENSCAFG00000019216,GNB1,0.000644947,0.026388696,0.824519222,0.999968515
ENSCAFG00000019217,MFSD12,0.003566982,0.04063869,0.314986367,0.999968515
ENSCAFG00000019218,C20H19orf71,0.003024131,0.041101247,0.369217847,0.999968515
ENSCAFG00000019219,NADK,0.003343539,0.039282582,0.339903327,0.999968515
ENSCAFG00000019220,NA,0.005994747,0.052485054,0.153387687,0.999968515
ENSCAFG00000019221,PRPF8,-0.00277012,0.032792993,0.409532174,0.999968515
ENSCAFG00000019222,FZR1,-0.001391427,0.026036515,0.634131394,0.999968515
ENSCAFG00000019223,SLC35E2B,-0.00395795,0.047769556,0.265709094,0.999968515
ENSCAFG00000019224,VASN,-0.002963331,0.077859158,0.467923101,0.999968515
ENSCAFG00000019225,DOHH,0.004381999,0.04041587,0.251917749,0.999968515
ENSCAFG00000019227,GLIS2,0.001939026,0.054503789,0.542112153,0.999968515
ENSCAFG00000019231,TFAP4,-0.001556759,0.02496866,0.586808471,0.999968515
ENSCAFG00000019232,NA,8.72E-05,0.026019536,0.97583869,0.999968515
ENSCAFG00000019233,SRL,-0.002023396,0.053832731,0.523496038,0.999968515
ENSCAFG00000019236,WDR81,-0.000567896,0.033254301,0.850815407,0.999968515
ENSCAFG00000019237,ADCY9,-0.000779921,0.044661887,0.787070774,0.999968515
ENSCAFG00000019238,MMP23,-0.004257063,0.09380341,0.371887009,0.999968515
ENSCAFG00000019239,CCNQ,-0.007460465,0.061462439,0.10692696,0.999968515
ENSCAFG00000019240,SERPINF2,0.002408155,0.053451231,0.453249204,0.999968515
ENSCAFG00000019241,DUSP9,0.000880403,0.099870405,0.872693726,0.999968515
ENSCAFG00000019243,SLC6A8,0.003003964,0.069904714,0.422562179,0.999968515
ENSCAFG00000019245,BCAP31,-0.003091426,0.039846043,0.365242548,0.999968515
ENSCAFG00000019246,NFIC,-0.002428532,0.037995093,0.456469294,0.999968515
ENSCAFG00000019247,ABCD1,0.003016121,0.050874022,0.359593848,0.999968515
ENSCAFG00000019248,MIB2,-0.002345521,0.045680201,0.453345721,0.999968515
ENSCAFG00000019249,RPA1,-0.000802079,0.024955976,0.777359378,0.999968515
ENSCAFG00000019251,CREBBP,0.000723275,0.027348523,0.806548382,0.999968515
ENSCAFG00000019253,DPH1,-0.000130179,0.030501626,0.965501788,0.999968515
ENSCAFG00000019254,SSU72,0.001910427,0.032356125,0.549932394,0.999968515
ENSCAFG00000019256,ATAD3A,0.000980433,0.035034175,0.746220618,0.999968515
ENSCAFG00000019257,HIC1,-0.010866691,0.133797325,0.10983332,0.999968515
ENSCAFG00000019258,VWA1,0.00083894,0.054933523,0.790184935,0.999968515
ENSCAFG00000019259,MRPL20,0.00395187,0.035605222,0.2820802,0.999968515
ENSCAFG00000019261,NA,0.003748594,0.044106039,0.289809786,0.999968515
ENSCAFG00000019262,TRAP1,0.004948051,0.040713297,0.216926547,0.999968515
ENSCAFG00000019263,CELF5,-0.000754441,0.089696825,0.878204589,0.999968515
ENSCAFG00000019264,CCNL2,-0.000123651,0.028197996,0.966746389,0.999968515
ENSCAFG00000019266,AURKAIP1,0.005660693,0.05148127,0.166536434,0.999968515
ENSCAFG00000019268,SLX4,-0.001993554,0.040351658,0.520515791,0.999968515
ENSCAFG00000019269,MXRA8,0.000162383,0.075454108,0.968818011,0.999968515
ENSCAFG00000019270,PLXNB3,-0.002675545,0.059666324,0.429775809,0.999968515
ENSCAFG00000019272,NCLN,0.00189826,0.036170374,0.549026231,0.999968515
ENSCAFG00000019273,NA,0.002244316,0.034063126,0.491912004,0.999968515
ENSCAFG00000019274,CLUAP1,-0.000788344,0.034931708,0.793367714,0.999968515
ENSCAFG00000019275,DVL1,0.000262828,0.043996107,0.926656923,0.999968515
ENSCAFG00000019277,NAA60,-0.00385671,0.034583242,0.287328758,0.999968515
ENSCAFG00000019285,NA,0.001611817,0.032560088,0.608612414,0.999968515
ENSCAFG00000019286,IDH3G,0.001796217,0.035744655,0.568991197,0.999968515
ENSCAFG00000019287,INTS11,-0.001930033,0.032597647,0.546506029,0.999968515
ENSCAFG00000019288,SSR4,-0.002646863,0.034459403,0.430056857,0.999968515
ENSCAFG00000019289,SGSM2,-0.001761421,0.03724449,0.571898887,0.999968515
ENSCAFG00000019291,PUSL1,0.001847239,0.037990839,0.553601047,0.999968515
ENSCAFG00000019292,ZNF263,-0.003875256,0.048827121,0.271124873,0.999968515
ENSCAFG00000019293,TLE2,-0.001887448,0.075010731,0.639063681,0.999968515
ENSCAFG00000019294,ACAP3,-0.002822363,0.03950414,0.398169278,0.999968515
ENSCAFG00000019295,MNT,-0.004587082,0.043181401,0.233910921,0.999968515
ENSCAFG00000019296,METTL16,0.00127823,0.032120947,0.680000335,0.999968515
ENSCAFG00000019298,PAFAH1B1,0.000259625,0.024372802,0.925905235,0.999968515
ENSCAFG00000019299,SCNN1D,-0.000912432,0.052305308,0.765746983,0.999968515
ENSCAFG00000019300,NA,0.001397756,0.081089246,0.75038693,0.999968515
ENSCAFG00000019301,CLUH,0.004473917,0.043407727,0.240067373,0.999968515
ENSCAFG00000019305,RAP1GAP2,-0.006048843,0.095841548,0.214970175,0.999968515
ENSCAFG00000019307,NA,3.76E-05,0.050864086,0.990020366,0.999968515
ENSCAFG00000019309,MMP25,0.004378752,0.110422298,0.438388837,0.999968515
ENSCAFG00000019312,BICDL2,0.002972496,0.102416812,0.582247855,0.999968515
ENSCAFG00000019317,THOC6,0.003278855,0.041283388,0.341002656,0.999968515
ENSCAFG00000019318,B3GALT6,-0.002497682,0.041386105,0.436610496,0.999968515
ENSCAFG00000019322,GNG10,0.000175103,0.032038868,0.953658208,0.999968515
ENSCAFG00000019323,SDF4,-0.002318085,0.041135743,0.464325513,0.999968515
ENSCAFG00000019332,HCFC1R1,0.002951461,0.049651844,0.366898022,0.999968515
ENSCAFG00000019333,C5H1orf159,-0.001324208,0.027656124,0.659126825,0.999968515
ENSCAFG00000019337,CLDN6,-0.005105015,0.074957738,0.215523909,0.999968515
ENSCAFG00000019338,PKMYT1,0.000283122,0.028217281,0.9240289,0.999968515
ENSCAFG00000019340,PAQR4,-0.001458135,0.042495415,0.623047058,0.999968515
ENSCAFG00000019341,KREMEN2,-0.006145831,0.124668911,0.323876741,0.999968515
ENSCAFG00000019342,AGRN,-0.000612124,0.048565511,0.835400784,0.999968515
ENSCAFG00000019343,FLYWCH1,-0.002790856,0.039866604,0.401085405,0.999968515
ENSCAFG00000019345,CTNS,5.29E-05,0.029527018,0.985902547,0.999968515
ENSCAFG00000019346,SRRM2,-0.00308747,0.039452049,0.366791658,0.999968515
ENSCAFG00000019347,TAX1BP3,-0.002930845,0.038669063,0.387154403,0.999968515
ENSCAFG00000019348,ISG15,0.010029094,0.160831362,0.20651985,0.999968515
ENSCAFG00000019349,EMC6,0.003091001,0.030960262,0.35581695,0.999968515
ENSCAFG00000019351,ELOB,-0.000431654,0.024833776,0.87839726,0.999968515
ENSCAFG00000019355,PLEKHN1,0.000293216,0.048244792,0.920290449,0.999968515
ENSCAFG00000019357,KCTD5,-0.002174924,0.039157655,0.492757391,0.999968515
ENSCAFG00000019358,PDPK1,-0.003900791,0.038827993,0.289674076,0.999968515
ENSCAFG00000019359,P2RX1,0.000139807,0.061366372,0.96753539,0.999968515
ENSCAFG00000019361,KLHL17,-0.003114341,0.038250997,0.36676993,0.999968515
ENSCAFG00000019362,L1CAM,-0.000846898,0.089258422,0.862585509,0.999968515
ENSCAFG00000019363,ATP6V0C,0.006938491,0.058668494,0.120287172,0.999968515
ENSCAFG00000019365,NA,-0.003335476,0.042373438,0.332177497,0.999968515
ENSCAFG00000019367,ITGAE,-0.003646517,0.051780717,0.290654534,0.999968515
ENSCAFG00000019368,TEDC2,-0.003238871,0.039498844,0.350177741,0.999968515
ENSCAFG00000019369,NOC2L,0.003346863,0.039447116,0.339165277,0.999968515
ENSCAFG00000019370,HASPIN,-0.001349763,0.030339495,0.662155704,0.999968515
ENSCAFG00000019371,NCBP3,-0.001008544,0.027531711,0.734668061,0.999968515
ENSCAFG00000019372,CCNF,0.000872446,0.022446287,0.743582223,0.999968515
ENSCAFG00000019376,NA,-0.001836451,0.055159985,0.564947773,0.999968515
ENSCAFG00000019377,CAMKK1,-0.002293809,0.047988623,0.462455845,0.999968515
ENSCAFG00000019378,THOP1,0.001175478,0.033018701,0.70303149,0.999968515
ENSCAFG00000019379,ABCA3,-0.000387785,0.046935044,0.893703161,0.999968515
ENSCAFG00000019381,PRKCZ,-0.001104325,0.085123405,0.811980131,0.999968515
ENSCAFG00000019382,SGTA,0.000976764,0.028131899,0.744461068,0.999968515
ENSCAFG00000019385,NA,-0.002962488,0.050811299,0.366383509,0.999968515
ENSCAFG00000019386,GADD45B,8.17E-05,0.040944771,0.977116126,0.999968515
ENSCAFG00000019387,SKI,0.000491945,0.035503327,0.868510857,0.999968515
ENSCAFG00000019388,E4F1,-0.002143007,0.027653456,0.484843742,0.999968515
ENSCAFG00000019389,LMNB2,-0.001220783,0.030628016,0.691838168,0.999968515
ENSCAFG00000019390,EHMT1,-0.005260837,0.0434445,0.198745199,0.999968515
ENSCAFG00000019391,MORN1,-0.000555522,0.03774739,0.84923134,0.999968515
ENSCAFG00000019392,RAB26,0.002576482,0.037657239,0.43599067,0.999968515
ENSCAFG00000019394,ARRDC1,0.001233883,0.032854703,0.689854693,0.999968515
ENSCAFG00000019395,RER1,0.000862886,0.030601234,0.776948464,0.999968515
ENSCAFG00000019396,ZMYND19,0.001238636,0.028322749,0.681922067,0.999968515
ENSCAFG00000019397,RNPS1,0.002660099,0.029586948,0.409327203,0.999968515
ENSCAFG00000019398,PEX10,-0.002417552,0.041518277,0.448114803,0.999968515
ENSCAFG00000019400,DPH7,-0.000404388,0.035649638,0.891432124,0.999968515
ENSCAFG00000019401,NA,0.001495141,0.037941129,0.623582146,0.999968515
ENSCAFG00000019403,MRPL41,0.002209093,0.031058125,0.492715801,0.999968515
ENSCAFG00000019404,BRICD5,0.000369674,0.0270529,0.899598505,0.999968515
ENSCAFG00000019406,SPPL2B,0.00275096,0.035132353,0.415660893,0.999968515
ENSCAFG00000019407,MLST8,0.003822362,0.03738177,0.296886144,0.999968515
ENSCAFG00000019409,LSM7,0.003478762,0.036325291,0.32940414,0.999968515
ENSCAFG00000019411,OAZ1,0.002885142,0.032452392,0.392138633,0.999968515
ENSCAFG00000019412,NA,0.000297043,0.065314587,0.93467981,0.999968515
ENSCAFG00000019414,SF3A2,-0.001982739,0.027730457,0.516805193,0.999968515
ENSCAFG00000019415,NAA10,5.84E-06,0.037312058,0.99839792,0.999968515
ENSCAFG00000019416,PANK4,-0.002222299,0.036675005,0.491954763,0.999968515
ENSCAFG00000019417,PNPLA7,0.002054864,0.0340379,0.524202681,0.999968515
ENSCAFG00000019418,TRAF7,0.003013244,0.034847327,0.381248656,0.999968515
ENSCAFG00000019420,DOT1L,-0.001992616,0.03760887,0.528326535,0.999968515
ENSCAFG00000019422,TNFRSF14,-0.003434741,0.106734662,0.538460501,0.999968515
ENSCAFG00000019424,NA,-0.001252725,0.041356276,0.670407496,0.999968515
ENSCAFG00000019425,AP3D1,0.000493864,0.016484179,0.820008521,0.999968515
ENSCAFG00000019426,IZUMO4,-0.004562107,0.075251412,0.259588846,0.999968515
ENSCAFG00000019427,MOB3A,0.005220692,0.048411861,0.189829949,0.999968515
ENSCAFG00000019428,HCFC1,-0.005149576,0.041624628,0.205912756,0.999968515
ENSCAFG00000019431,NSMF,0.001051328,0.044791618,0.718112374,0.999968515
ENSCAFG00000019432,BTBD2,-0.00699953,0.048931558,0.133278552,0.999968515
ENSCAFG00000019435,CSNK1G2,-0.001171515,0.028507576,0.698409489,0.999968515
ENSCAFG00000019436,IRAK1,-0.00477541,0.046693363,0.214973423,0.999968515
ENSCAFG00000019437,NOXA1,-0.000248544,0.03805162,0.93165539,0.999968515
ENSCAFG00000019438,TSC2,-0.004344732,0.036099024,0.249968954,0.999968515
ENSCAFG00000019439,NTHL1,0.003480322,0.047367659,0.308058479,0.999968515
ENSCAFG00000019440,MECP2,-0.003867859,0.040310943,0.289985341,0.999968515
ENSCAFG00000019444,EXD3,-0.004970741,0.079115086,0.237945333,0.999968515
ENSCAFG00000019445,NRARP,0.001375666,0.072568418,0.727046476,0.999968515
ENSCAFG00000019448,ABHD17A,0.001800066,0.02890964,0.560989936,0.999968515
ENSCAFG00000019449,SLC9A3R2,0.004627927,0.087571915,0.301542098,0.999968515
ENSCAFG00000019450,NELFB,-4.55E-05,0.023783855,0.986804532,0.999968515
ENSCAFG00000019455,REXO1,-0.000815241,0.02776781,0.783998005,0.999968515
ENSCAFG00000019456,ZNF598,0.001489288,0.027510672,0.620468491,0.999968515
ENSCAFG00000019458,FAM166A,0.00144606,0.034027001,0.642375991,0.999968515
ENSCAFG00000019460,TUBB4B,0.001535954,0.034869128,0.622288059,0.999968515
ENSCAFG00000019461,NA,0.001959528,0.027262931,0.51793716,0.999968515
ENSCAFG00000019463,RNF151,0.000345361,0.03106521,0.908909484,0.999968515
ENSCAFG00000019464,SLC34A3,0.005674283,0.103513856,0.272925455,0.999968515
ENSCAFG00000019467,RNF208,0.003562578,0.079261629,0.387895802,0.999968515
ENSCAFG00000019470,TTC34,-0.007396065,0.089205531,0.130749534,0.999968515
ENSCAFG00000019472,NA,0.001621924,0.030874405,0.604579239,0.999968515
ENSCAFG00000019474,ARHGEF16,-0.002163492,0.11100695,0.719233653,0.999968515
ENSCAFG00000019475,NDOR1,-0.002629385,0.03266926,0.42971215,0.999968515
ENSCAFG00000019476,NDUFB10,0.000543542,0.029371698,0.856530596,0.999968515
ENSCAFG00000019478,TMEM203,0.001676658,0.024564745,0.555128638,0.999968515
ENSCAFG00000019481,SSNA1,0.000256645,0.027901135,0.930874088,0.999968515
ENSCAFG00000019482,TPRG1L,-0.002630608,0.03746683,0.428933663,0.999968515
ENSCAFG00000019483,ANAPC2,0.004773591,0.037348926,0.222401637,0.999968515
ENSCAFG00000019486,MEIOB,-0.001357343,0.037409905,0.654537678,0.999968515
ENSCAFG00000019487,TCF3,-0.003812765,0.035357246,0.294386391,0.999968515
ENSCAFG00000019489,TP73,-0.003082707,0.055735207,0.359120651,0.999968515
ENSCAFG00000019490,HAGH,-0.003426682,0.03872534,0.332797864,0.999968515
ENSCAFG00000019492,LRRC47,0.001214188,0.028212365,0.687281183,0.999968515
ENSCAFG00000019494,NUBP2,0.001463613,0.029369714,0.634359173,0.999968515
ENSCAFG00000019496,MRPS34,0.000930515,0.030866278,0.760628787,0.999968515
ENSCAFG00000019497,NA,-0.003771501,0.040454715,0.29759695,0.999968515
ENSCAFG00000019498,CEP104,-0.003179482,0.037270934,0.361169412,0.999968515
ENSCAFG00000019499,GRIN1,-0.001040817,0.065703332,0.773616428,0.999968515
ENSCAFG00000019502,DFFB,-0.000519552,0.034650164,0.862159979,0.999968515
ENSCAFG00000019503,MBD3,0.000156194,0.024969683,0.955922748,0.999968515
ENSCAFG00000019504,C5H1orf174,0.002179493,0.033881103,0.502751191,0.999968515
ENSCAFG00000019506,CIRBP,-0.000313047,0.022780796,0.907244618,0.999968515
ENSCAFG00000019509,LRRC26,-0.003933673,0.084059329,0.363402398,0.999968515
ENSCAFG00000019510,NA,0.003425542,0.046864694,0.314028522,0.999968515
ENSCAFG00000019511,NA,0.00450444,0.036275688,0.238072414,0.999968515
ENSCAFG00000019512,ADAMTSL5,-0.00344441,0.080146839,0.408418782,0.999968515
ENSCAFG00000019513,MAPK8IP3,-0.001156512,0.036545782,0.701810234,0.999968515
ENSCAFG00000019514,NPHP4,-0.000902373,0.043538698,0.754960541,0.999968515
ENSCAFG00000019515,DPP7,0.009338054,0.119553303,0.125191837,0.999968515
ENSCAFG00000019516,PCSK4,-0.002369757,0.060551384,0.484541891,0.999968515
ENSCAFG00000019517,NA,-0.00071963,0.027280176,0.807318144,0.999968515
ENSCAFG00000019521,FLNA,0.000258981,0.036110416,0.929920025,0.999968515
ENSCAFG00000019523,APC2,-0.001160494,0.043329948,0.691031306,0.999968515
ENSCAFG00000019524,KCNAB2,0.001157452,0.045391109,0.692655113,0.999968515
ENSCAFG00000019525,NPDC1,-0.003654954,0.079388781,0.376285291,0.999968515
ENSCAFG00000019528,DAZAP1,-5.69E-05,0.023234542,0.983295582,0.999968515
ENSCAFG00000019529,NDUFS7,-0.00075071,0.028926393,0.802855025,0.999968515
ENSCAFG00000019530,PAXX,-0.000573026,0.026456732,0.843868778,0.999968515
ENSCAFG00000019531,PWWP3A,-0.002008779,0.037810411,0.524912787,0.999968515
ENSCAFG00000019533,PTGDS,-0.000282575,0.073569338,0.944388802,0.999968515
ENSCAFG00000019534,MIDN,0.004018713,0.040971403,0.276743076,0.999968515
ENSCAFG00000019536,ATP5F1D,0.003211627,0.037710927,0.356986547,0.999968515
ENSCAFG00000019538,STK11,0.00096948,0.026710922,0.741354081,0.999968515
ENSCAFG00000019539,FBXW5,0.000422861,0.025933269,0.883292142,0.999968515
ENSCAFG00000019540,JPT2,-0.001918437,0.027291907,0.526540204,0.999968515
ENSCAFG00000019541,TRAF2,-0.001750011,0.028931106,0.571393985,0.999968515
ENSCAFG00000019542,IFT140,-4.37E-05,0.045147898,0.987820054,0.999968515
ENSCAFG00000019543,SBNO2,0.000477898,0.032395848,0.874361566,0.999968515
ENSCAFG00000019544,EDF1,0.001250421,0.024955219,0.661005215,0.999968515
ENSCAFG00000019545,CHD5,0.00106753,0.063806626,0.762143659,0.999968515
