"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000013085",688.401082780152,-0.689978521271946,0.207522446868916,-3.32483801960845,0.000884699182130606,0.148203101546313
"ENSCAFG00000013086",49.957378951879,0.108612462524457,1.67985943776793,0.0646556849237182,0.948448147260798,0.996527067870936
"ENSCAFG00000013087",574.192427812434,-0.340529317722076,0.40885104730523,-0.832893348241449,0.404904881448351,0.964218333583782
"ENSCAFG00000013088",219.656987722938,-0.0533303613534991,0.326668734221219,-0.163255174942405,0.870317525544555,0.995191041189811
"ENSCAFG00000013092",274.505694773937,0.724787218239435,0.432105011237995,1.67734045981762,0.0934759250429794,0.784729796938336
"ENSCAFG00000013094",1061.99149641813,-0.3290316296258,0.285667970417777,-1.15179741412594,0.249404330743987,0.914510077452779
"ENSCAFG00000013096",171.547740828718,-0.309560375275131,0.851932266078164,-0.363362661095323,0.71633399046968,0.992301002150689
"ENSCAFG00000013100",2690.68595329278,-0.202386727279321,0.305542843561568,-0.662384119098307,0.507725078820554,0.97988686116206
"ENSCAFG00000013101",26.7393327397479,0.476798389831532,1.06124686814581,0.449281316292205,0.653228734045034,0.990009917198227
"ENSCAFG00000013102",5537.0223223103,-1.91619761326087,0.959288828108306,-1.99751895061632,0.0457688379238914,0.662885335931026
"ENSCAFG00000013103",3772.72109945294,-0.0869476694270259,0.24892073777323,-0.349298616920525,0.726865136679286,0.992301002150689
"ENSCAFG00000013106",1155.91025710681,-0.505566032388009,0.361903040781518,-1.39696541730143,0.162423970870131,0.870638319932418
"ENSCAFG00000013108",16.639141871459,2.45954724540033,1.32974883579841,1.8496329375792,0.0643664721714114,0.718384284045105
"ENSCAFG00000013110",1110.83915424147,-0.0631088385084722,0.214863084252412,-0.293716525237693,0.768974525697305,0.992669521059378
"ENSCAFG00000013115",119.302796240452,-0.0313203440114967,1.01683005921224,-0.0308019454457918,0.975427488916164,0.997714902903976
"ENSCAFG00000013117",2935.30497562046,0.065564332435891,0.388659670813402,0.168693428620149,0.866037787903861,0.995191041189811
"ENSCAFG00000013120",3050.16093718845,-0.598583787831937,0.4301048356272,-1.39171601490844,0.164008410747766,0.873246050146544
"ENSCAFG00000013121",466.718832749623,-0.379442173364478,0.724220047198015,-0.523932159614371,0.600325725809348,0.989186408271373
"ENSCAFG00000013122",767.979514523267,-0.596817923402608,0.376458480388721,-1.58534859617547,0.112887153453073,0.813726629478829
"ENSCAFG00000013124",30.0940658998019,0.121855605999921,0.404222941908117,0.301456432494176,0.763066467464181,0.992669521059378
"ENSCAFG00000013129",6.92791765661104,-0.820674030094923,0.689584794388408,-1.19009879100188,0.234007565414636,NA
"ENSCAFG00000013132",2941.09982797406,0.177777531731307,0.986286315343393,0.180249415373274,0.856956765822744,0.995191041189811
"ENSCAFG00000013136",6505.78059035447,0.118847824887808,0.197188783898118,0.602710877050761,0.546701044347967,0.986975391158661
"ENSCAFG00000013137",1048.0941866511,0.0539159676824671,0.178020299660353,0.302864155297649,0.761993389075565,0.992669521059378
"ENSCAFG00000013138",1480.70091803143,-0.0199727245386342,0.514752833322856,-0.0388006111781948,0.969049357553167,0.99661168762913
"ENSCAFG00000013140",1206.10442147872,0.655791120662717,0.666831874930388,0.983442971635357,0.325389469810949,0.947082936623705
"ENSCAFG00000013143",2982.25790699042,0.24167593409241,0.379488079664171,0.636847234585817,0.524224355405314,0.980919590444775
"ENSCAFG00000013144",109.43877007395,0.474457337832075,0.22451024316249,2.11329929159929,0.0345751593307194,0.635062852883387
"ENSCAFG00000013146",2968.68262785247,-0.306535286343333,0.180326415819018,-1.69989119426065,0.0891513935687704,0.78091174764287
